,SPY,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,UUP,FXE,FXY,VNQ
2024-09-25,38428600,23242340,11869020,41967762.0,36738238,10455100,32881289,28899131.0,7393448.0,26626990.0,813746.0,3469203.0,263300.0,23006.0,311700.0,2465964.0
2024-09-26,48336000,24974650,12874980,80876312.0,33332320,8026728,20877080,32732330.0,7041063.0,23692039.0,887678.0,4593811.0,389373.0,18792.0,478600.0,4776941.0
2024-09-27,42100900,23959600,10690660,51540078.0,28317631,6207730,25231961,36712727.0,8329633.0,27109631.0,649863.0,3214666.0,845275.0,8191.0,353100.0,4932929.0
2024-09-30,63557400,21952211,13425370,61400539.0,34208262,8902750,22731250,33014961.0,6919352.0,16606180.0,1042606.0,2343220.0,1322286.0,30230.0,134800.0,4207533.0
2024-10-01,72668800,30015971,18430910,38648953.0,45254238,11665730,36591434,45992230.0,10605490.0,23796391.0,1154159.0,13945030.0,1300157.0,79802.0,107600.0,4240255.0
2024-10-02,38097800,14455440,8335155,55790352.0,35810762,7742082,29446699,41214328.0,6798783.0,21103119.0,1089926.0,4093039.0,814990.0,23623.0,508500.0,5161758.0
2024-10-03,40846500,21353020,9890515,31198330.0,39677770,11556110,24163170,31147730.0,5674503.0,18907410.0,1127007.0,7082186.0,1203662.0,38643.0,236600.0,2664422.0
2024-10-04,42939100,27914830,8536274,29483869.0,56970281,8890868,33856641,40123191.0,5951628.0,39104898.0,1060651.0,5852614.0,456190.0,29577.0,174600.0,4602437.0
2024-10-07,49964700,14891800,7365112,42198008.0,42606633,10152570,27106320,69202477.0,3849026.0,20871949.0,1330740.0,4353493.0,283323.0,20095.0,92400.0,3420384.0
2024-10-08,37398700,18118580,6339144,47817312.0,33709594,5975421,27315990,40947168.0,7669807.0,39037160.0,1115888.0,8048022.0,5172291.0,6436.0,48800.0,3773668.0
2024-10-09,37912200,18230670,5370828,35395832.0,35807680,6769233,29951939,42426539.0,4120486.0,20157869.0,872370.0,6501526.0,222301.0,9088.0,98900.0,4120632.0
2024-10-10,44138100,24571439,5794427,18052359.0,53667359,5958980,25932551,30091660.0,4792690.0,18329141.0,961294.0,4533086.0,349867.0,39803.0,85000.0,2664448.0
2024-10-11,42268000,19950920,6915027,28389199.0,27406420,5394064,20078971,26970811.0,5789546.0,17096609.0,726708.0,3642400.0,270167.0,12057.0,55900.0,2653993.0
2024-10-14,36217200,19263301,6646193,20415391.0,28795340,3850877,4335426,12065850.0,3922892.0,13515670.0,842541.0,3943168.0,1291921.0,49790.0,76400.0,2529158.0
2024-10-15,54203600,25998750,17667289,31227551.0,46429047,7736909,28275240,31134439.0,5640831.0,16871730.0,1113738.0,4116689.0,373803.0,12336.0,87800.0,2808532.0
2024-10-16,30725400,27656699,5931766,25111189.0,32281490,5041122,20474311,31626279.0,5431939.0,17789699.0,683830.0,2195339.0,191546.0,29951.0,111100.0,3177340.0
2024-10-17,34393700,18003631,8904646,36885770.0,43427207,5460202,31367340,46599246.0,5176170.0,15369540.0,620619.0,2541657.0,720000.0,34454.0,142600.0,2904098.0
2024-10-18,37416800,20047350,5863087,30391600.0,25258631,5174808,27372430,28905570.0,7833614.0,45090391.0,538355.0,4342284.0,352866.0,46943.0,153300.0,2080261.0
2024-10-21,36439000,24243820,8009105,19614869.0,49504699,6633578,28320420,36341520.0,9258590.0,36669688.0,640003.0,2941385.0,304531.0,32204.0,73700.0,4143089.0
2024-10-22,34183800,15813920,5844195,19243449.0,32096891,5434026,26001170,35466566.0,5756321.0,37066102.0,897400.0,3782109.0,197570.0,11413.0,95400.0,2530022.0
2024-10-23,49314600,23263490,7555992,19822010.0,33354250,6914586,25425830,39761551.0,8080958.0,37351699.0,692405.0,2413358.0,1481672.0,29801.0,196400.0,2710666.0
2024-10-24,34979900,18381920,6522380,16257060.0,32507400,5486308,21021141,30164221.0,5962188.0,29251539.0,912511.0,2218561.0,294386.0,45116.0,74900.0,2632316.0
2024-10-25,47268200,23807850,9288134,21428471.0,28667061,6455354,16041030,35590230.0,4424475.0,19517551.0,739811.0,3676078.0,211423.0,7434.0,59700.0,3834839.0
2024-10-28,30174700,19877721,6985008,15169360.0,33156461,5447530,20935189,31854490.0,4029110.0,16296860.0,1002208.0,7429077.0,208687.0,29280.0,115100.0,2296843.0
2024-10-29,42899700,20282199,8778380,15439310.0,46545199,8475405,24075750,42992180.0,8875470.0,22508750.0,569339.0,4015858.0,423883.0,23600.0,67500.0,2819569.0
2024-10-30,41435800,19754850,8828077,24150150.0,41951070,6341348,25259109,28728721.0,6386196.0,20900080.0,807913.0,3934377.0,394993.0,18830.0,116800.0,2930463.0
2024-10-31,60182500,24078430,19247650,43988770.0,52173754,8662882,29424400,43194578.0,9930827.0,33075020.0,1172475.0,9183461.0,754366.0,18649.0,236100.0,4946656.0
2024-11-01,45667500,21222180,9951294,17525910.0,80401984,15659470,25142221,44045660.0,6473012.0,22164869.0,672122.0,4533438.0,591060.0,15614.0,132400.0,4835327.0
2024-11-04,38217000,20463670,10280050,24674240.0,49747594,8179254,24713539,27291160.0,4581435.0,13044450.0,616562.0,3240180.0,504856.0,14956.0,74900.0,3368188.0
2024-11-05,39478300,26404600,9596383,21398320.0,46986039,8118519,23732500,31611920.0,6029884.0,12188520.0,509314.0,2839498.0,1181641.0,40429.0,137300.0,2398308.0
2024-11-06,68182000,75554570,11746260,37143328.0,98895688,15261500,38097910,43173398.0,14600220.0,33037961.0,818583.0,4179125.0,1287589.0,61641.0,256200.0,6335351.0
2024-11-07,47233200,34970273,11634130,39247609.0,56221406,15674130,24596650,51325922.0,8821445.0,21432199.0,1471782.0,3133378.0,1276593.0,22870.0,179700.0,4871450.0
2024-11-08,46444900,26597830,11540290,44833793.0,56756180,12335280,21113580,30543680.0,6267916.0,20235199.0,453301.0,2984658.0,439944.0,69069.0,98600.0,4093560.0
2024-11-11,37586800,29207689,5839576,21342330.0,22369199,3980201,7971121,11008750.0,11653850.0,24582570.0,1303686.0,3272080.0,1832835.0,81557.0,130100.0,2279824.0
2024-11-12,43006100,35314352,16613900,33946699.0,57908367,8037912,36203320,44594910.0,10145510.0,16561240.0,612030.0,1905517.0,1604516.0,35977.0,92000.0,4645889.0
2024-11-13,47388600,25947670,14828860,26586779.0,49009129,6662247,22942490,33873641.0,8431694.0,16530471.0,652133.0,3449062.0,779129.0,29895.0,205900.0,2884272.0
2024-11-14,38904100,29272070,19039010,34443160.0,53328352,7510284,26889141,32749320.0,8262426.0,18059869.0,625805.0,2088942.0,678232.0,41863.0,120100.0,3708413.0
2024-11-15,75988800,37930047,15433600,29127820.0,73722398,16794160,27296420,33709559.0,7299482.0,18838439.0,458010.0,3629407.0,738188.0,35535.0,122800.0,2786607.0
2024-11-18,37001700,29398811,7774078,27785160.0,36058672,4788179,19399070,27834240.0,6512986.0,15763430.0,651533.0,3116167.0,1559098.0,60648.0,117600.0,2468075.0
2024-11-19,49412000,26009369,13402290,16624490.0,29585100,4951585,21473199,34523152.0,6579103.0,12751080.0,794920.0,3959359.0,707377.0,14424.0,66400.0,3041993.0
2024-11-20,50032600,24222670,12441970,18358020.0,27755430,5752958,24792230,19934039.0,6630737.0,11137950.0,521486.0,1362418.0,717875.0,24563.0,97600.0,3143021.0
2024-11-21,46750300,28679391,9161202,16086870.0,28365740,5098247,22507420,28040000.0,7646429.0,11030530.0,619861.0,1848051.0,706186.0,32446.0,69900.0,2988836.0
2024-11-22,38226400,22693131,16809830,14104100.0,21547551,5373879,13812970,29564939.0,7502963.0,13173880.0,534799.0,2573797.0,337564.0,70746.0,66200.0,2943673.0
2024-11-25,42441400,33534000,24934100,18855119.0,56858039,7716050,21678020,35003047.0,10733110.0,22478400.0,609826.0,3299046.0,1070008.0,34798.0,104100.0,4001242.0
2024-11-26,45621300,22581359,9360799,19119680.0,31122250,5093056,25005439,41103520.0,4945897.0,10484680.0,1010486.0,2882244.0,904919.0,15009.0,160600.0,2774509.0
2024-11-27,34000200,19472811,7477916,17921971.0,39442168,5587567,23583980,30239580.0,6930587.0,22858650.0,560696.0,1575912.0,780743.0,17515.0,220500.0,2383080.0
2024-11-29,30177400,16782721,11643860,17372221.0,31905740,5136170,11838910,25037820.0,2708494.0,9663876.0,418979.0,1757580.0,475175.0,7739.0,119400.0,1922407.0
2024-12-02,31746000,25274750,15721140,16508740.0,39406031,5950784,33409422,32387350.0,4765001.0,9925388.0,563044.0,3553891.0,850164.0,32085.0,113200.0,3659547.0
2024-12-03,26906600,21376750,13289940,49462527.0,32768891,5364829,27394750,24868480.0,3557819.0,14543620.0,482273.0,3199133.0,375717.0,33183.0,162100.0,1992610.0
2024-12-04,42787600,19903039,10434380,21339141.0,35851070,5908784,22704100,22733510.0,4608584.0,22762391.0,875666.0,2784128.0,475107.0,35281.0,82100.0,2220340.0
2024-12-05,28762200,20227010,11910870,23736141.0,23695820,5210320,16792680,23106260.0,4806206.0,16122960.0,407071.0,1525152.0,1047045.0,26377.0,60100.0,2922428.0
2024-12-06,31241500,20760910,7072545,13142370.0,31761529,6880169,16668801,29931340.0,3540698.0,13195510.0,438193.0,3083839.0,557458.0,18515.0,585500.0,1866153.0
2024-12-09,34742700,16684340,7801060,34841461.0,30509580,4303131,21149330,22095100.0,4711536.0,37481113.0,698390.0,2061720.0,1351717.0,8878.0,85500.0,2872135.0
2024-12-10,37234500,19946471,10662790,26979801.0,28706471,3543387,19497650,27195240.0,4641963.0,43997020.0,864169.0,2476325.0,480273.0,10065.0,102200.0,2902206.0
2024-12-11,28677700,23156930,11859040,20405590.0,38748398,6453019,24516500,24730180.0,11033780.0,23582340.0,539814.0,3061916.0,1269362.0,13754.0,78300.0,4295027.0
2024-12-12,31543800,21454510,8623811,17662980.0,45368391,4518093,24747650,29081580.0,10149590.0,34794100.0,360680.0,2830056.0,815640.0,18046.0,63700.0,2255224.0
2024-12-13,35904700,23972920,10116570,19381230.0,39485961,5230061,13195030,34201070.0,6602591.0,20326700.0,1165719.0,2713366.0,1272767.0,9267.0,130400.0,2796345.0
2024-12-16,43695200,32293520,25547910,32259830.0,23482270,4607858,18893010,22268980.0,3310036.0,9124900.0,832865.0,1948208.0,1629853.0,37269.0,117400.0,3645006.0
2024-12-17,55773500,33064328,13934860,30224029.0,23839891,4881129,29945779,29039539.0,4421339.0,17504700.0,386297.0,2140061.0,392138.0,10109.0,87100.0,3020525.0
2024-12-18,108248700,52267520,16470400,33249480.0,61328422,11553910,36753887,80034727.0,8015848.0,27794500.0,1348899.0,2338081.0,988683.0,54824.0,384800.0,5409773.0
2024-12-19,85919500,51871699,17486580,31146859.0,99083312,9273761,40480352,69005672.0,8113568.0,31083900.0,2166518.0,2099508.0,715325.0,25676.0,423200.0,5404413.0
2024-12-20,125716700,53882238,20878320,25512211.0,45542406,6070886,27608260,63276191.0,9527805.0,17487600.0,1507266.0,1599767.0,992302.0,32422.0,192300.0,7622510.0
2024-12-23,57635800,29606801,10491240,17955500.0,32764561,5954541,13091760,29239400.0,5835498.0,14473900.0,1414167.0,1894517.0,818702.0,38700.0,113800.0,4548927.0
2024-12-24,33160100,13399600,5585232,7066781.0,22377631,3076139,6215326,11926140.0,2421008.0,3967700.0,549518.0,1011796.0,388592.0,12700.0,60000.0,2182639.0
2024-12-26,41219100,20085711,10787370,16152230.0,19996221,3703370,12454760,18384939.0,4651778.0,8244000.0,1139713.0,1811084.0,554778.0,15916.0,158400.0,2577456.0
2024-12-27,64969300,26956051,15819740,22672391.0,27262320,3752547,13908390,20631770.0,4728440.0,9643500.0,1418373.0,1461964.0,462204.0,17201.0,131800.0,3816756.0
2024-12-30,56578800,25706131,16427609,25055029.0,48519633,4797651,9141366,20659250.0,3522539.0,18853900.0,938723.0,1621041.0,775065.0,26407.0,280700.0,4402433.0
2024-12-31,57052700,26208301,21393480,40524000.0,31917311,5856386,10768680,18664920.0,2522102.0,8008400.0,778424.0,1273741.0,752363.0,30123.0,110400.0,5045102.0
2025-01-02,50204000,29362961,12756560,25287211.0,27841301,5035296,19098641,30415400.0,6241899.0,12368000.0,1027567.0,3271771.0,1397580.0,260071.0,79900.0,5296210.0
2025-01-03,37888500,24525330,12548780,17705971.0,21962199,2863727,22610551,32611230.0,4875546.0,8637600.0,760314.0,1877695.0,7967970.0,19386.0,107400.0,3470005.0
2025-01-06,47679400,23541881,16201780,26200900.0,30231490,3894803,24302199,32109961.0,3758903.0,13037000.0,678725.0,2141772.0,3883286.0,57629.0,95300.0,4206849.0
2025-01-07,60393100,28835230,9393247,30912461.0,41757191,5524502,25115670,43790273.0,5090333.0,17407700.0,787078.0,3912444.0,1505568.0,101258.0,121900.0,5679386.0
2025-01-08,47304700,26795949,7894852,20257510.0,44590770,6403066,30143770,35304930.0,6303334.0,12926300.0,425626.0,3259106.0,2158791.0,78081.0,80000.0,5250673.0
2025-01-10,73105000,37379434,12022280,42204320.0,47115832,8210906,24613500,37417320.0,12380130.0,24079100.0,1089433.0,5048677.0,1410004.0,107183.0,108700.0,10056570.0
2025-01-13,47910100,28603830,12019750,28154910.0,33258922,5094333,18873301,39180738.0,8448595.0,16965400.0,1281823.0,5060511.0,1352593.0,106809.0,79837.0,3740423.0
2025-01-14,48420600,25447520,9963181,23438551.0,33412891,4365899,27585230,29581090.0,4914837.0,11798000.0,476402.0,4679763.0,1161128.0,79533.0,59009.0,3829918.0
2025-01-15,56900200,30124680,12144780,22557029.0,54120727,7846600,32123641,53574910.0,6344973.0,19890700.0,936719.0,4891949.0,1056175.0,69297.0,135024.0,3886792.0
2025-01-16,43319700,21029801,17925789,17711439.0,34651047,7550852,24583449,32363020.0,9235998.0,20900100.0,743255.0,3607127.0,658279.0,56466.0,387000.0,4112753.0
2025-01-17,58070600,26754910,10667120,30692270.0,29875609,3912840,18912029,29546410.0,8312858.0,18974600.0,699621.0,2297613.0,1072260.0,100146.0,134400.0,3672448.0
2025-01-21,42532900,26086311,13169110,16728150.0,30548609,4431278,20670590,32962691.0,7668119.0,15214400.0,661364.0,2410865.0,1743140.0,103220.0,258200.0,3635099.0
2025-01-22,48196000,21307330,8666664,16894930.0,25278410,3656353,18418869,25028461.0,5213777.0,21195100.0,686150.0,2797975.0,1497365.0,24968.0,164600.0,2966307.0
2025-01-23,41152100,20850721,10977640,15212770.0,31949020,4861149,18118250,27434760.0,6511526.0,23481100.0,920331.0,3803237.0,876471.0,41154.0,185500.0,2706853.0
2025-01-24,34604700,19074529,7578399,20962770.0,21110359,4468718,13020320,23648650.0,7341337.0,13750100.0,532207.0,1922767.0,10044750.0,77502.0,160800.0,3267442.0
2025-01-27,70361100,27461721,13559150,25964230.0,42864199,4297112,18954320,28540619.0,5799780.0,22691500.0,957922.0,1954750.0,977961.0,90870.0,258200.0,4107784.0
2025-01-28,44433300,16847369,9458406,22438230.0,25519109,3906811,22253061,30439939.0,5332005.0,15636500.0,414695.0,1592341.0,390113.0,75687.0,80000.0,2373807.0
2025-01-29,37177400,20280449,7875350,24922391.0,25342750,4918428,24969090,20072070.0,5671753.0,28857800.0,1188338.0,1670498.0,1136669.0,40652.0,77400.0,2820294.0
2025-01-30,39281300,25575051,13792060,30450279.0,25094900,4365657,22709260,34495301.0,12981160.0,38787700.0,862325.0,2238596.0,897088.0,29163.0,95500.0,3485111.0
2025-01-31,66566900,35348793,14935710,29988410.0,48812473,6277534,28454650,37102559.0,8965576.0,26121600.0,1622212.0,3539779.0,811018.0,47455.0,310800.0,2566459.0
2025-02-03,65857200,34023352,14997650,37505719.0,70657234,8294195,21155029,29965131.0,11521090.0,31728900.0,1027508.0,4200160.0,2511684.0,131419.0,118800.0,5187715.0
2025-02-04,33457800,17985500,10608270,26992859.0,33413961,6742390,25086180,28938689.0,9850412.0,41977300.0,1188222.0,6136891.0,1148375.0,28571.0,161900.0,3371536.0
2025-02-05,30653100,15197290,7857042,21829250.0,48331180,6576344,30119240,31833949.0,12681130.0,34873700.0,629778.0,1985220.0,1628288.0,130093.0,273900.0,3310438.0
2025-02-06,35771500,18809381,7806531,19365680.0,22509939,5268575,22557699,24224141.0,8731433.0,17723200.0,1111439.0,2168359.0,1254383.0,64807.0,213400.0,3468697.0
2025-02-07,50788500,28914430,13110840,32804391.0,31171250,4565352,23910971,28778230.0,9154042.0,26954000.0,562682.0,2013935.0,1054527.0,71775.0,170700.0,2516260.0
2025-02-10,26048700,14574660,7287254,19596699.0,22736061,3229142,15302270,23382631.0,13250310.0,14171300.0,1099777.0,2814470.0,754332.0,31565.0,108500.0,2195458.0
2025-02-11,30056700,18215721,7583803,19596770.0,21513020,3379547,19478770,24409961.0,7169450.0,13779100.0,693693.0,2284120.0,973446.0,30041.0,108100.0,2260086.0
2025-02-12,45076100,25572760,17271430,19985961.0,48536207,7280368,31480570,34362672.0,9328598.0,16716600.0,801646.0,4918694.0,865744.0,75431.0,295100.0,4747188.0
2025-02-13,40921300,21419400,17212340,22840971.0,42718102,6122009,20735520,36149859.0,8347547.0,17030700.0,717089.0,1897061.0,1642617.0,100202.0,158000.0,3734333.0
2025-02-14,26910400,13574520,8051820,24329381.0,27460740,5157925,14409430,26668301.0,11546720.0,34965900.0,1174433.0,2425986.0,658593.0,36307.0,256600.0,2344320.0
2025-02-18,26749000,15166520,9485857,23037141.0,29429170,4484271,17639980,23274170.0,8185949.0,20511100.0,877295.0,2324908.0,1484882.0,25909.0,180400.0,2500713.0
2025-02-19,31011100,16194790,11042160,20275250.0,20584301,4607048,26007439,38958641.0,9342452.0,13660600.0,787392.0,1554217.0,518584.0,60757.0,122100.0,2339180.0
2025-02-20,36554000,18507740,9177372,29210500.0,27913439,7545412,23814789,25788990.0,7356900.0,15420400.0,666760.0,1626997.0,1311329.0,82186.0,398100.0,2920040.0
2025-02-21,76519800,45036910,11630000,33974727.0,46912352,6156516,30130770,32016529.0,8917431.0,15515800.0,809645.0,2749138.0,680637.0,51420.0,543800.0,2534668.0
2025-02-24,50737200,30246230,11135810,38306961.0,26217990,4109676,23399529,21029221.0,5374360.0,13995200.0,1058134.0,2930818.0,885677.0,70189.0,429800.0,3258753.0
2025-02-25,58266500,33665070,10091350,19955551.0,50125047,7697169,26835199,30604369.0,10079780.0,22142400.0,1015601.0,2386629.0,1099409.0,52330.0,396200.0,4329449.0
2025-02-26,43321600,25464170,11254630,25170980.0,32220189,7380204,22983150,21777539.0,7276033.0,10231000.0,1308491.0,3229404.0,610400.0,39842.0,224700.0,2828870.0
2025-02-27,74196700,29378529,19003211,30518891.0,53373566,5907872,27258150,40521832.0,9374626.0,16680000.0,1174398.0,2641905.0,1078911.0,77711.0,376800.0,2379910.0
2025-02-28,88744100,32015381,20717811,52402340.0,49388602,11831520,29596090,44321207.0,11504490.0,13692000.0,1814766.0,2351666.0,2018271.0,66995.0,211200.0,4214052.0
2025-03-03,74249200,36330031,16234750,45587738.0,42904168,9637437,42545340,40729047.0,7725647.0,16522000.0,3040967.0,3996346.0,1346663.0,66222.0,227300.0,4597084.0
2025-03-04,109648200,56427047,18408471,30082449.0,56721961,12745450,46053352,66274633.0,8481343.0,13767900.0,3015239.0,2030596.0,971065.0,141179.0,585300.0,4541292.0
2025-03-05,71230500,35778461,17092510,47763449.0,50215941,15590010,45483512,32302359.0,6990354.0,25486300.0,2521491.0,3811020.0,1374192.0,174664.0,306100.0,2573967.0
2025-03-06,80094900,39206273,18421020,33544539.0,42827473,9318861,40519992,50431461.0,6136447.0,16888500.0,1985890.0,3038746.0,575511.0,158153.0,348700.0,4968785.0
2025-03-07,81158800,43513961,13184270,23474500.0,36903633,9210206,30747150,52828898.0,10431240.0,18786400.0,1133857.0,4195690.0,531348.0,130921.0,305300.0,4447315.0
2025-03-10,99326600,39442840,19368430,29502641.0,41440754,7698488,34294781,57602238.0,7593890.0,15889000.0,1741305.0,1777110.0,1299895.0,291296.0,479000.0,3534607.0
2025-03-11,88102100,51509688,18088830,21184080.0,40555672,10408650,42262559,75826734.0,8436562.0,23227800.0,2474352.0,1876154.0,1346953.0,284919.0,311300.0,3918730.0
2025-03-12,69588200,36881727,15886270,17731650.0,32734570,7610319,35875688,53762969.0,7236239.0,18764800.0,1231830.0,2389060.0,408729.0,118932.0,376600.0,3303097.0
2025-03-13,74079400,31336881,18561449,17870350.0,38675406,6902748,43907992,81223203.0,13741460.0,37624000.0,1719412.0,3119090.0,468945.0,85059.0,344000.0,3881566.0
2025-03-14,62660300,34089406,13971270,21858449.0,24657990,4390889,31358141,51469801.0,13364970.0,23520700.0,1467772.0,2054592.0,1693602.0,52210.0,269400.0,3769520.0
2025-03-17,49008700,26947561,12966760,37712441.0,26700279,6733976,17561381,33954301.0,8583359.0,20973700.0,1707766.0,2873691.0,569874.0,86904.0,469000.0,2233425.0
2025-03-18,66041400,22887971,10513400,19974230.0,23654750,8993542,27948150,40195887.0,9596547.0,20424600.0,1660090.0,2738996.0,457644.0,119876.0,233400.0,1955950.0
2025-03-19,66556000,31595580,16362390,31657449.0,31378711,5854692,27469801,45212680.0,8822197.0,23258500.0,1297369.0,1747436.0,382645.0,75357.0,258800.0,1882220.0
2025-03-20,62958200,25665930,11820550,25180930.0,35645820,4409137,26937330,42977551.0,5863288.0,12842100.0,1301651.0,2523115.0,765347.0,117919.0,257200.0,2041059.0
2025-03-21,83763000,39470238,18771240,19403830.0,29192080,4919587,26447410,35123980.0,9359340.0,17198900.0,1352932.0,1529052.0,621589.0,114201.0,438500.0,3395107.0
2025-03-24,58766800,25774689,12201770,20478980.0,27985580,4823901,25243279,36393527.0,7870109.0,17493700.0,1766250.0,2755331.0,551009.0,163386.0,178300.0,3719213.0
2025-03-25,38355700,17836900,10478190,29535910.0,22333830,6825832,22743990,29075520.0,5090179.0,19168000.0,1124362.0,1922932.0,329123.0,52515.0,129800.0,4210034.0
2025-03-26,51848300,19422391,17011160,22050039.0,25165320,8281749,17115590,52260969.0,3741843.0,13616800.0,1089057.0,2473383.0,319076.0,56320.0,111000.0,3094228.0
2025-03-27,42164200,23960039,10331860,15749100.0,23674539,5085410,22028930,38493070.0,8476335.0,34298400.0,875276.0,1590767.0,618156.0,60206.0,446500.0,2992998.0
2025-03-28,71662700,26656150,14242400,27866490.0,39869367,6224454,27257039,58896887.0,9563660.0,25160200.0,2163307.0,2430345.0,364731.0,71390.0,419600.0,3603028.0
2025-03-31,95328200,32250760,25560631,25638320.0,38824320,13255920,29834510,47853539.0,13925100.0,18403300.0,3256022.0,3147376.0,980881.0,123239.0,336500.0,2964644.0
2025-04-01,54609600,26054119,15153980,21530330.0,39800070,18128760,22059221,54255980.0,15923550.0,22261800.0,3490718.0,2753906.0,371279.0,56353.0,200800.0,4276655.0
2025-04-02,76014500,36603039,14451650,18068119.0,43488406,7635866,24768961,49072367.0,11074790.0,20976600.0,1848256.0,2808379.0,382753.0,72212.0,212200.0,3427177.0
2025-04-03,125986000,60551539,18718350,26997520.0,57467359,18188010,41675719,116401398.0,20524391.0,46008100.0,3423796.0,6279831.0,5057762.0,889168.0,2557200.0,5785091.0
2025-04-04,217965100,92612781,40904312,75852969.0,92794211,27006539,60793781,181273297.0,21517160.0,73174500.0,5190201.0,9319874.0,1486067.0,284641.0,824700.0,7804116.0
2025-04-07,256611400,96706227,63057500,87724883.0,124987602,68670641,62583301,193374797.0,19806990.0,37531600.0,5327571.0,7869110.0,2740472.0,171013.0,744700.0,13294170.0
2025-04-08,165816600,61090559,36425020,57879102.0,73861859,19508020,56747801,106007695.0,12639530.0,19629400.0,3650753.0,8411254.0,491668.0,302773.0,938700.0,7401066.0
2025-04-09,241867300,123015102,60645129,71100625.0,131353500,24170820,77380648,152382203.0,25342180.0,38180100.0,3430235.0,15312980.0,1720938.0,500308.0,1396100.0,10990270.0
2025-04-10,162331200,67503008,36697621,44475848.0,78591992,12093780,55825047,93884086.0,19837801.0,23059800.0,2439788.0,6596688.0,1867585.0,506627.0,1076700.0,7442686.0
2025-04-11,97866300,44954391,28909930,43956500.0,94814141,55446578,41686887,71883969.0,21080131.0,36908500.0,1307935.0,4386236.0,1811560.0,871551.0,1155200.0,5276100.0
2025-04-14,68034000,35214609,15749900,22549561.0,37596367,12630880,28111920,50011422.0,12427590.0,29268900.0,1178322.0,3146188.0,967979.0,607615.0,1195100.0,3228070.0
2025-04-15,56892900,30715461,13679840,18077529.0,22553900,7708183,20502641,39790520.0,7924134.0,24273700.0,816646.0,1779225.0,757764.0,468222.0,750700.0,2443447.0
2025-04-16,83484800,35063320,16542600,19984740.0,35607340,8708379,24639811,52028770.0,20778080.0,21282500.0,888169.0,5452117.0,1330531.0,454494.0,632800.0,2393125.0
2025-04-17,79868100,42359246,14072530,23264391.0,31758430,6987171,11483700,37355461.0,18287830.0,13640700.0,1411141.0,4776754.0,499944.0,399811.0,440600.0,3383581.0
2025-04-21,69368100,26019000,15883910,16440711.0,39343219,4901294,23506711,36078039.0,20372260.0,17295400.0,1429395.0,2343047.0,1208917.0,964828.0,1880900.0,2406200.0
2025-04-22,75948100,34477047,14923220,25716061.0,32552090,5232965,20939650,33941152.0,35242289.0,27253600.0,793690.0,4498973.0,2219235.0,726378.0,827900.0,2209925.0
2025-04-23,90590700,44866129,15223540,24787369.0,44082160,8041319,31155881,63723367.0,25421461.0,31975000.0,1443143.0,8908454.0,3933451.0,430881.0,1000000.0,2493099.0
2025-04-24,64150400,29820131,11194210,28843539.0,24190770,7308934,23838680,49007840.0,10844970.0,15405500.0,1256441.0,4336560.0,757110.0,211209.0,412800.0,2080814.0
2025-04-25,61119600,25028971,10485380,18363721.0,22513930,5341346,14575340,47981699.0,10691590.0,19326000.0,903235.0,3272184.0,680645.0,145087.0,558600.0,2409709.0
2025-04-28,47613800,22482250,10085400,11002240.0,20130510,4950526,18297971,42220672.0,9375484.0,18288000.0,1274058.0,3232717.0,520428.0,248096.0,380000.0,2914956.0
2025-04-29,47775100,20118160,8303750,12809120.0,22129480,5350357,19346199,51198594.0,6852100.0,24967300.0,1139045.0,4650027.0,852381.0,124889.0,728000.0,2740428.0
2025-04-30,93101500,29046141,24147910,20928830.0,42630594,13923350,35129281,69994195.0,8331900.0,22126700.0,2553938.0,10236280.0,829286.0,160478.0,617200.0,3738632.0
2025-05-01,63186100,33169719,10070870,14740510.0,29932840,13703320,28056350,50848602.0,14969100.0,14830500.0,3638235.0,10673860.0,1921407.0,221106.0,855900.0,3574077.0
2025-05-02,60717300,30201789,14798550,33945930.0,32090381,9331620,20302141,41354141.0,8678400.0,14040900.0,1948139.0,7095854.0,1285621.0,150938.0,498500.0,2237710.0
2025-05-05,38659200,20834211,8119851,22661090.0,22862811,10089640,20005779,39815406.0,8924000.0,10052300.0,1284205.0,4867076.0,617675.0,153231.0,386500.0,2290089.0
2025-05-06,48264700,24642150,8661737,17418670.0,21095150,6081225,29906480,36292559.0,11445300.0,17870800.0,1388209.0,5745694.0,649983.0,177919.0,408900.0,2579766.0
2025-05-07,55588000,24027150,8536595,23390689.0,23178420,9471305,19892891,32676260.0,7888300.0,14080800.0,1300688.0,4011343.0,812228.0,226945.0,303100.0,2220460.0
2025-05-08,65130800,32646311,12228340,17573750.0,25483680,6409030,25149711,32684961.0,11927600.0,13209300.0,520049.0,4643878.0,869600.0,302167.0,381300.0,2652585.0
2025-05-09,37603400,17203051,9148988,16091120.0,17007869,3698699,18254750,23971350.0,6913100.0,8963000.0,656608.0,4361322.0,1307051.0,109236.0,237400.0,3460255.0
2025-05-12,78993600,38207230,12602560,26843539.0,32115029,9483851,28270869,70558648.0,14375900.0,14642000.0,1209879.0,4861861.0,1948689.0,474122.0,1631300.0,3657700.0
2025-05-13,67947200,28295840,13242910,23970301.0,53912160,13166800,32005730,52141961.0,10233600.0,13094100.0,445403.0,4728018.0,736933.0,154711.0,311600.0,4178640.0
