date,gross_return,cost,net_return,turnover,n_long,n_short,n_positions,vol_target_multiplier
2025-03-26,-0.0011216117580230204,0.00016800000000000002,-0.0012896117580230204,0.14,7,10,17,2.395083640210725
2025-03-27,-0.004089259722534658,9.6e-05,-0.004185259722534657,0.08,10,9,19,2.3979987879918774
2025-03-28,-0.0005062643219243544,0.00023999999999999998,-0.0007462643219243544,0.19999999999999998,8,9,17,2.3821559443300058
2025-03-31,0.0008632023761829656,0.00023999999999999998,0.0006232023761829656,0.19999999999999998,9,6,15,2.381021055725043
2025-04-01,0.0013665773372380666,0.00023999999999999998,0.0011265773372380666,0.19999999999999998,10,7,17,2.3845829441108672
2025-04-02,0.0067693527932148325,0.00021599999999999996,0.0065533527932148325,0.17999999999999997,12,8,20,2.38103911319031
2025-04-03,0.00015824005717240746,0.00021600000000000002,-5.7759942827592556e-05,0.18,9,10,19,2.280115405443913
2025-04-04,-0.01610299056763275,0.000312,-0.01641499056763275,0.26,2,14,16,2.3069315363242278
2025-04-07,0.02284660945186759,0.00016799999999999996,0.022678609451867587,0.13999999999999999,0,17,17,1.854000515652658
2025-04-08,-0.031147433345944563,0.00012000000000000002,-0.03126743334594456,0.1,1,21,22,1.4192102416371437
2025-04-09,0.011206375733382972,9.6e-05,0.011110375733382971,0.08,1,19,20,1.0640664451315016
2025-04-10,-0.014138700864262511,9.6e-05,-0.014234700864262512,0.08,2,18,20,1.0340816247048972
2025-04-11,-0.00039626439835427737,0.0003357550711961193,-0.0007320194695503966,0.27979589266343274,4,6,10,0.9948973165858175
2025-04-14,-0.004550281013195167,0.0005974777567731943,-0.005147758769968361,0.4978981306443286,11,4,15,0.995761686492394
2025-04-15,-0.012660478433197234,0.0002135346656741466,-0.012874013098871382,0.1779455547284555,13,1,14,0.9915467174903017
2025-04-16,-0.0015492678407057372,0.0005966464811133422,-0.0021459143218190797,0.4972054009277852,9,5,14,0.9634673709280149
2025-04-17,-0.001350508068211613,0.0004594611364044436,-0.0018099692046160566,0.38288428033703636,14,2,16,0.9631980420133556
2025-04-21,0.009358766380947028,0.000511587043111129,0.0088471793378359,0.4263225359259408,9,6,15,0.9674963644603451
2025-04-22,-0.003194876848766394,0.000533390816184748,-0.0037282676649511423,0.4444923468206233,10,9,19,0.9516191184825489
2025-04-23,0.009363032258812971,0.00043014753430663683,0.008932884724506334,0.35845627858886403,10,7,17,0.9505587909215149
2025-04-24,0.00047254738809604724,0.0006586173811195761,-0.00018606999302352888,0.5488478175996467,10,8,18,0.9391085243176396
2025-04-25,-0.0026098257322424486,0.00033440844519406907,-0.0029442341774365177,0.2786737043283909,9,10,19,0.9398879287704534
2025-04-28,-0.008929117491376504,9.274520685619987e-05,-0.009021862698232705,0.07728767238016657,10,10,20,0.9393653840904239
2025-04-29,0.005471614625380031,0.0004245956404718945,0.005047018984908137,0.3538297003932454,11,8,19,0.9283926205168741
2025-04-30,0.004898065149463473,0.00035682624282375554,0.004541238906639718,0.2973552023531296,12,8,20,0.9233401343355403
2025-05-01,0.001095939060491134,0.0008392318757659706,0.00025670718472516345,0.6993598964716421,12,7,19,0.9192006721388634
2025-05-02,-0.002275678557673262,0.0007896191633811135,-0.0030652977210543753,0.6580159694842612,16,6,22,0.9190957199541211
2025-05-05,-0.0017211325700530681,0.0005373792294202373,-0.0022585117994733056,0.4478160245168644,14,7,21,0.9194075821025364
2025-05-06,0.00391965694291723,0.000760382908501386,0.003159274034415844,0.6336524237511549,9,8,17,0.9192692546395407
2025-05-07,-0.00020216398323091842,0.0008018807490486216,-0.00100404473227954,0.668233957540518,10,9,19,0.9170727809042513
2025-05-08,0.0058009480991745395,0.00033547213765049264,0.005465475961524047,0.27956011470874387,10,8,18,0.9171219421495348
2025-05-09,-0.0019013638103804985,0.0006256255941754443,-0.002526989404555943,0.5213546618128703,8,11,19,0.9123721766148157
2025-05-12,0.012275061076582565,0.0006249336680035038,0.011650127408579061,0.5207780566695864,7,8,15,0.9123782639039663
2025-05-13,0.006765818439784809,0.00045903392002805463,0.006306784519756754,0.3825282666900455,9,7,16,0.8910467526999476
2025-05-14,-0.004814545610804715,0.00027745031283170704,-0.005091995923636422,0.23120859402642255,9,7,16,0.8848077017793842
2025-05-15,-0.013596604019567454,0.00038043214178161736,-0.013977036161349071,0.31702678481801444,11,9,20,0.8822409674783395
2025-05-16,0.0031487665600533495,0.0006759603334615384,0.002472806226591811,0.5633002778846153,13,4,17,0.8597863518432652
2025-05-19,-0.001809807880149355,0.00040370402262576076,-0.0022135119027751156,0.3364200188548006,15,4,19,0.8585775420921732
2025-05-20,-0.006172010215224467,0.0002424366310620976,-0.006414446846286565,0.20203052588508136,18,2,20,0.8582667196355495
2025-05-21,-0.00391751685455909,0.0005673806087528843,-0.0044848974633119746,0.4728171739607369,10,4,14,0.8541751910168358
2025-05-22,-0.0089509197393601,0.0009591109891479787,-0.009910030728508079,0.7992591576233156,3,7,10,0.852614720698405
