,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2021-07-19,426.19,354.05,210.63,256.41,219.81,286.55,77.09,52.75,50.24,52.3,35.42,148.51,47.02,100.28,175.14,70.8,127.78,66.0,79.66,45.81,80.21,243.19,124.35,60.36,90.64,248.86,150.95,117.74,86.24,135.65,87.46,129.35,117.91,116.39,112.74,24.93,110.34,86.1,104.114,18.75
2021-07-20,425.68,355.63,212.2,257.25,219.95,287.76,76.72,52.445,50.0,51.92,35.07,148.97,46.98,100.08,176.49,70.82,127.68,65.28,79.14,45.74,79.9,247.71,126.15,59.78,91.73,249.75,152.53,118.47,86.275,136.37,87.16,129.16,118.02,116.78,112.82,25.04,109.84,85.94,103.95,18.32
2021-07-21,432.34,358.35,219.45,265.07,223.75,291.1,78.01,52.58,50.79,52.14,36.27,150.37,48.53,102.94,179.88,71.18,129.34,65.54,80.81,46.41,80.6,251.0,129.06,62.14,95.11,253.87,148.18,117.33,86.25,135.24,87.58,128.81,117.87,116.075,112.42,25.02,109.9,85.35,106.02,18.72
2021-07-22,434.74,361.77,221.47,266.48,225.2,293.33,78.93,53.35,51.49,52.81,36.47,152.2,49.2,103.74,180.72,70.49,129.14,64.85,81.32,46.03,81.19,255.41,129.53,62.66,96.09,258.58,148.11,117.13,86.24,135.38,87.74,128.82,117.74,116.03,112.45,24.86,110.47,85.44,105.33,18.94
2021-07-23,437.52,365.31,219.87,265.75,226.25,296.93,79.19,52.69,51.61,52.195,36.55,153.68,48.86,103.54,182.27,70.57,130.53,65.04,81.56,46.01,82.43,256.62,128.15,62.12,95.64,258.37,147.94,116.98,86.24,135.3,87.88,129.19,117.76,116.03,112.37,24.97,109.92,85.15,105.35,19.1
2021-07-26,439.31,367.49,220.39,266.84,227.25,299.18,79.07,51.41,51.49,50.81,36.19,154.13,48.64,103.33,183.37,71.29,131.11,65.58,81.93,46.17,83.4,256.1,126.37,62.16,95.96,257.72,148.995,117.4,86.26,135.89,87.92,129.91,117.72,116.3,112.49,24.94,110.08,85.2,105.75,19.11
2021-07-27,439.91,368.22,219.01,265.64,227.38,299.57,78.97,50.41,51.48,49.905,36.19,154.25,49.33,102.9,184.51,71.5,130.45,65.68,81.91,46.26,83.83,255.31,124.0,61.87,96.01,253.66,149.33,117.62,86.265,135.94,87.7,130.2,117.79,116.35,112.46,24.86,110.409,85.64,105.84,19.3
2021-07-28,439.68,365.6,219.0,266.38,227.12,297.88,79.02,51.08,51.53,50.5,36.59,153.03,49.39,103.32,182.55,71.5,131.05,66.83,82.56,46.68,83.81,253.299,123.3,62.57,95.42,252.63,148.67,117.42,86.26,135.76,87.8,130.12,117.71,116.24,111.95,24.9,110.14,85.44,106.59,19.26
2021-07-29,439.82,365.25,222.79,269.12,227.58,297.51,80.01,52.25,52.14,51.67,36.65,152.63,50.35,103.55,182.99,71.3,132.14,66.47,83.35,46.49,83.04,257.24,127.9,63.57,95.72,252.61,148.78,117.31,86.25,135.88,87.83,130.48,117.67,116.29,112.34,24.72,110.91,85.7401,106.51,19.44
2021-07-30,437.91,362.44,221.65,268.99,226.57,294.94,79.59,51.45,51.87,50.945,36.71,152.52,50.09,103.04,180.43,71.5,131.81,66.49,83.52,46.33,82.17,259.13,124.21,62.99,95.34,250.14,149.13,117.58,86.277,135.96,87.93,130.49,117.64,116.36,112.38,24.72,110.93,85.76,106.36,19.54
2021-08-02,440.34,366.28,222.47,271.1,227.85,297.35,80.14,52.05,52.2,51.56,36.77,154.09,49.42,103.76,181.9,71.51,132.67,66.12,84.42,46.62,82.75,265.39,124.23,62.78,95.62,252.23,149.454,117.82,86.29,135.92,87.67,129.88,117.32,116.36,112.68,24.72,110.91,85.985,106.87,19.46
2021-08-03,438.44,365.28,220.62,269.47,226.83,296.09,80.23,51.9,52.25,51.39,36.66,153.13,48.86,102.85,181.69,71.23,132.39,66.58,83.08,46.53,82.24,265.53,124.56,62.32,95.52,251.04,150.75,118.18,86.31,136.19,87.39,129.74,117.5,116.56,112.65,24.72,110.88,86.35,106.26,19.03
2021-08-04,439.78,366.77,219.1,268.76,227.19,296.23,80.51,52.58,52.45,51.91,36.59,153.71,48.96,103.28,181.9,71.28,133.65,66.59,83.51,46.6,81.96,268.2,124.2,62.32,95.6,250.44,151.5,118.53,86.32,136.62,87.37,129.97,117.63,116.77,112.8,24.68,111.09,86.5182,106.17,18.97
2021-08-05,440.22,368.18,219.09,268.47,227.52,297.99,80.63,52.38,52.51,51.68,36.86,154.42,48.81,103.0,181.07,70.97,133.5,66.85,83.46,46.69,82.31,271.18,125.0,62.94,93.7,247.41,150.76,117.9,86.24,136.11,87.33,129.43,117.63,116.46,112.58,24.79,110.55,85.77,106.44,18.97
2021-08-06,442.1,368.37,223.75,271.65,228.93,299.08,80.43,52.17,52.4,51.5,37.46,154.45,49.48,103.48,182.5,71.1,132.99,67.42,83.43,46.85,82.65,268.01,129.13,64.66,95.4,252.3,148.322,117.14,86.214,134.99,87.43,128.77,117.51,115.93,112.2,24.9,110.0,85.4,107.26,19.21
2021-08-09,442.46,368.52,222.92,270.95,228.86,299.03,80.33,52.165,52.31,51.49,37.81,155.04,48.85,103.08,181.05,71.17,133.13,67.5,83.99,46.73,82.81,269.08,127.1,65.4,94.73,251.03,148.152,117.198,86.22,134.69,87.34,128.95,117.46,115.89,111.9,24.92,109.78,85.39,106.72,18.74
2021-08-10,442.61,369.26,222.64,270.8,229.0,299.33,80.27,52.33,52.24,51.75,37.93,154.64,49.07,103.32,180.96,71.34,133.52,67.49,84.01,46.58,82.75,268.61,128.36,65.06,95.0,250.67,147.49,116.87,86.184,134.24,87.19,128.82,117.44,115.65,111.79,25.03,109.34,85.12,106.49,18.86
2021-08-11,443.82,368.14,223.02,271.85,229.44,298.03,80.93,52.49,52.65,51.97,38.47,153.78,49.54,104.39,181.87,71.89,133.35,67.65,85.96,46.24,82.99,265.42,126.35,66.17,97.21,253.95,146.412,116.64,86.173,133.78,87.04,128.79,117.34,115.46,111.67,24.96,109.58,85.2,105.76,18.96
2021-08-12,443.62,365.69,223.76,273.65,229.35,296.5,80.83,51.88,52.57,51.51,38.84,153.11,50.02,105.53,181.88,71.99,131.95,68.01,86.52,46.37,82.9,262.27,125.47,67.21,97.67,257.11,146.09,116.57,86.18,134.0,87.12,129.03,117.27,115.49,111.59,24.98,109.5,85.1613,106.19,19.14
2021-08-13,445.59,367.89,222.98,273.36,230.23,298.57,81.19,51.64,52.7,51.32,38.9,154.25,50.04,105.34,182.2,72.0,133.19,68.34,86.49,46.58,83.35,260.93,126.91,66.8,96.68,258.18,146.83,116.745,86.18,134.51,87.3,129.11,117.18,115.65,111.95,24.91,109.86,85.4149,106.4,19.21
2021-08-16,444.53,367.67,219.77,271.82,229.48,298.19,80.79,51.29,52.43,51.02,38.33,154.62,48.75,104.69,180.5,72.51,133.69,68.68,85.92,46.67,82.9,261.38,124.22,65.41,95.19,256.79,149.19,117.55,86.22,135.41,87.44,129.41,117.15,116.14,112.26,24.86,109.96,86.16,106.66,18.91
2021-08-17,444.24,366.15,216.66,269.81,228.72,297.29,80.24,50.33,52.02,50.09,38.22,154.74,48.04,104.73,178.44,72.8,134.85,68.91,85.55,46.63,82.79,258.89,120.83,64.98,94.85,256.44,148.88,117.48,86.21,134.94,87.39,129.5,117.14,115.98,112.08,24.96,109.52,85.95,106.18,18.9
2021-08-18,442.96,365.18,216.1,268.49,228.11,296.62,80.22,50.69,51.99,50.42,38.06,154.04,48.0,103.81,176.38,72.83,136.63,69.13,84.73,46.77,82.45,256.15,123.73,64.34,92.97,255.31,148.71,117.385,86.2,134.93,87.3,129.09,117.21,115.94,112.23,25.01,109.33,85.634,106.3,18.87
2021-08-19,436.27,360.22,212.43,263.92,224.72,292.35,78.89,49.41,51.14,49.24,37.33,151.43,46.2,102.31,175.54,71.74,133.84,68.82,83.09,46.25,81.5,251.04,120.58,63.27,91.79,251.7,150.31,117.63,86.22,135.04,87.0,129.08,117.22,116.12,112.1,25.1,109.14,85.67,105.02,18.28
2021-08-20,440.23,365.06,212.1,264.15,226.32,296.3,78.91,49.13,51.05,48.9,37.46,154.34,45.37,102.41,176.21,72.63,135.47,68.95,83.32,46.76,82.0,255.88,119.14,63.08,92.85,251.61,150.59,117.64,86.202,135.29,87.1,129.07,117.22,116.18,112.27,25.15,108.99,85.69,105.82,18.1
2021-08-23,445.16,368.8,217.48,268.73,229.07,299.51,79.88,49.97,51.73,49.81,37.88,156.15,47.0,103.11,178.57,72.77,136.88,69.88,84.25,47.14,82.84,259.33,123.87,64.79,94.81,253.02,150.2,117.5,86.19,135.33,87.41,128.98,117.19,116.09,112.28,25.02,109.55,85.67,106.8,18.37
2021-08-24,447.97,373.84,220.32,270.48,230.86,302.86,80.16,51.0,52.07,50.8,38.07,157.95,48.01,103.67,180.67,72.49,136.16,69.0,84.9,46.94,83.91,264.38,127.84,65.01,95.76,254.25,149.76,117.41,86.2,135.2,87.58,129.05,117.22,116.08,112.52,24.98,109.56,85.84,106.53,18.71
2021-08-25,448.17,374.63,221.77,272.37,231.39,303.21,80.28,51.33,52.18,51.14,38.33,157.94,48.3,104.07,181.18,71.93,135.55,68.57,84.8,46.47,84.03,264.84,127.36,65.74,97.29,254.73,149.21,117.2,86.2,135.02,87.7,129.08,117.17,115.99,112.7,24.99,109.54,85.56,105.9,18.98
2021-08-26,448.61,373.92,222.14,273.68,231.62,302.8,80.13,51.13,52.07,50.98,38.85,157.29,48.49,104.54,181.26,71.76,135.39,68.71,85.39,46.47,84.07,266.63,128.9,66.23,96.3,256.04,147.965,116.72,86.18,134.83,87.76,129.05,117.04,115.76,112.43,24.97,109.69,85.41,105.95,18.98
2021-08-27,447.12,373.07,220.65,271.88,230.8,301.89,79.99,51.26,51.95,51.17,38.54,156.63,48.63,104.55,180.6,71.6,135.08,68.61,85.26,46.64,83.59,267.51,129.03,65.15,95.26,254.5,148.57,116.78,86.195,134.78,87.75,129.15,117.12,115.81,112.5,25.01,109.56,85.35,106.27,19.07
2021-08-30,450.97,376.85,227.25,276.97,233.22,304.97,80.67,51.66,52.45,51.6,39.02,158.47,49.5,105.1,182.36,71.8,134.51,68.5,86.3,46.87,84.7,273.7,132.65,67.01,96.49,257.37,148.99,117.14,86.235,135.25,87.98,130.15,117.14,116.015,112.94,24.89,110.05,85.59,107.05,19.23
2021-08-31,452.13,380.51,225.24,275.98,233.56,307.47,80.82,52.47,52.56,52.3,38.42,159.8,48.49,104.73,183.38,72.16,135.42,68.59,85.81,47.24,85.27,273.59,131.5,65.43,96.5,254.92,149.67,117.33,86.255,135.57,88.06,129.84,117.16,116.18,113.53,24.85,110.29,85.75,107.74,19.17
2021-09-01,452.56,381.04,226.83,275.86,233.82,307.61,81.26,52.73,52.85,52.51,38.43,159.41,48.35,104.73,184.28,72.32,135.32,68.73,85.52,47.75,85.76,272.13,133.12,66.0,96.37,253.27,149.27,117.245,86.238,135.33,87.84,128.48,116.98,116.02,113.22,24.83,110.5,85.5791,108.84,19.01
2021-09-02,453.32,381.97,228.33,276.55,234.31,308.7,81.71,53.02,53.1,52.87,38.27,159.49,48.13,104.54,184.13,72.79,135.75,69.59,85.64,48.58,86.12,270.88,135.33,65.52,96.64,254.18,149.24,117.27,86.23,135.37,88.0,128.72,116.95,116.02,113.32,24.81,110.58,85.505,110.54,19.34
2021-09-03,451.98,379.22,228.25,276.41,234.0,306.99,81.8,52.95,53.24,52.75,38.24,158.54,48.8,104.94,183.15,72.7,136.56,69.86,85.85,48.58,85.34,270.81,136.0,65.57,95.93,256.52,148.27,117.01,86.23,134.91,87.96,128.69,116.85,115.84,113.164,24.72,111.0,85.73,110.63,19.37
2021-09-07,452.71,381.68,227.72,275.61,234.29,308.78,82.2,53.29,53.41,53.14,38.2,159.55,48.39,104.23,183.6,72.71,136.34,69.43,85.07,48.55,85.47,273.69,134.24,65.43,95.69,253.68,147.262,116.59,86.22,134.5,87.99,128.36,116.72,115.64,113.09,24.82,110.53,85.4,110.65,19.18
2021-09-08,450.89,381.93,225.61,272.0,233.01,308.74,81.78,53.11,53.1,53.04,37.75,159.38,48.6,102.57,184.01,71.9,135.78,68.53,84.56,48.01,85.52,271.31,133.68,64.57,94.26,251.82,147.66,116.7,86.22,134.58,87.79,128.68,116.67,115.7,112.99,24.9,110.22,85.31,109.4,19.36
2021-09-09,450.7,381.01,223.54,271.35,232.67,308.4,81.45,52.39,52.87,52.42,37.7,158.9,47.39,102.75,184.41,72.54,135.8,69.58,83.76,48.21,85.08,269.29,131.88,63.9,93.34,250.73,148.17,116.91,86.21,134.96,87.87,128.99,116.87,115.84,112.96,24.83,110.33,85.65,109.62,19.12
2021-09-10,451.04,381.23,225.16,272.44,233.03,308.63,81.92,52.95,53.2,53.02,38.07,159.07,48.55,102.91,185.01,72.33,134.9,69.37,84.42,47.5,85.13,272.51,133.29,64.72,94.64,250.45,148.9,116.93,86.21,135.52,88.08,129.45,116.92,115.99,113.17,24.82,110.3,85.55,108.07,19.39
2021-09-13,448.64,378.99,223.21,270.33,231.51,306.39,81.95,52.56,53.22,52.62,37.85,157.82,48.41,102.74,183.72,72.16,133.89,69.03,84.75,47.33,84.82,274.5,132.01,64.17,93.3,249.32,149.042,116.93,86.22,135.57,87.95,129.46,116.93,116.0,112.8,24.9,109.96,85.45,107.33,19.5
2021-09-14,448.12,377.86,223.75,271.02,231.41,305.14,82.04,52.49,53.26,52.44,38.14,157.35,49.6,102.51,183.7,72.24,132.99,68.55,84.28,47.33,84.69,275.25,131.45,64.58,92.97,250.19,149.73,117.16,86.24,135.77,88.08,129.12,116.93,116.07,113.26,24.8,110.38,85.6,107.69,19.57
2021-09-15,444.62,375.73,220.02,267.56,229.42,304.14,81.38,52.01,52.86,52.02,37.48,157.01,49.14,101.05,182.32,71.73,132.18,68.0,83.28,47.11,83.72,274.3,129.22,63.03,91.6,246.19,151.21,117.33,86.23,135.96,88.02,129.47,116.94,116.29,113.05,24.83,110.2,86.07,107.06,19.79
2021-09-16,447.32,376.68,222.26,270.11,230.94,304.84,81.35,51.43,52.79,51.5,38.0,157.29,50.21,102.1,183.54,71.9,133.38,68.0,83.63,47.19,84.04,273.27,130.43,64.4,93.06,247.53,149.67,116.785,86.21,135.45,88.11,129.09,116.86,115.95,112.76,24.94,109.6,85.631,107.18,19.7
2021-09-17,444.92,377.82,221.62,269.4,230.54,305.78,81.07,51.61,52.66,51.62,37.7,157.53,49.44,101.06,184.54,71.56,132.76,67.3,82.58,47.02,83.84,275.0,131.11,63.8,94.48,249.14,149.182,116.535,86.2,135.29,88.08,128.95,116.83,115.8,112.7,24.97,109.61,85.41,107.13,19.62
2021-09-20,434.88,367.46,217.45,262.47,225.51,298.22,78.74,50.15,50.93,49.705,36.59,152.93,47.55,98.54,180.35,70.43,131.03,65.76,79.08,46.07,81.92,265.21,130.35,61.94,92.09,242.25,150.57,116.91,86.21,135.38,87.6,128.86,117.04,116.02,112.21,25.05,109.25,85.78,105.222,19.3
2021-09-21,436.53,367.58,218.77,265.19,226.51,298.96,80.08,50.36,51.66,49.99,36.78,153.31,47.8,99.34,180.72,70.41,131.75,65.97,79.91,46.46,81.88,266.1,129.02,62.2,93.2,246.65,150.71,117.115,86.22,135.8,87.83,128.86,116.98,116.13,112.43,25.02,109.38,86.04,106.29,19.28
2021-09-22,436.05,367.09,218.88,264.52,226.33,298.76,80.18,50.83,51.77,50.52,36.96,153.27,48.15,98.63,181.03,70.59,131.74,65.84,79.99,46.6,80.74,266.37,130.89,62.5,92.96,244.73,150.79,117.01,86.21,135.78,87.97,128.76,116.96,116.11,112.19,25.03,109.346,85.769,106.57,19.52
2021-09-23,439.85,370.76,222.18,267.92,228.44,302.15,80.82,51.23,52.29,50.85,37.47,155.33,49.08,99.59,183.14,70.43,131.87,65.56,80.65,46.78,81.31,271.48,130.98,63.59,94.61,247.64,150.42,116.58,86.15,135.71,88.05,128.35,116.78,115.93,112.16,25.0,109.35,85.4,107.14,19.6
2021-09-24,441.44,370.65,223.02,268.35,228.55,301.99,80.22,50.85,51.9,50.46,37.99,155.65,50.25,100.38,183.03,70.49,132.3,65.2,80.82,46.35,81.41,270.99,131.93,64.97,94.55,248.16,147.84,115.9,86.13,135.06,87.96,127.89,116.72,115.5,111.27,25.06,109.21,84.95,105.68,19.77
2021-09-27,442.81,370.2,223.62,269.16,229.16,301.96,80.07,50.83,51.83,50.4,38.56,155.39,52.02,100.99,184.16,70.51,131.6,65.03,81.28,45.87,82.01,269.72,130.38,66.61,95.07,251.01,146.06,115.4,86.1,134.63,87.76,127.76,116.58,115.21,110.65,25.09,109.06,84.76,104.87,20.14
2021-09-28,439.69,365.67,225.41,270.03,227.65,297.75,79.04,50.86,51.16,50.52,38.73,153.2,53.21,100.67,184.79,70.11,129.27,64.31,81.5,44.87,81.61,265.65,130.71,68.77,96.09,251.0,144.33,114.98,86.1,134.05,87.66,127.8,116.4,114.9,110.14,25.15,108.93,84.37,102.83,20.34
2021-09-29,435.19,361.17,222.27,268.04,225.22,293.99,78.71,50.32,50.87,49.96,38.22,151.21,52.84,100.22,182.93,69.61,128.44,63.75,80.68,45.05,80.82,260.66,128.5,67.94,95.27,250.3,144.8,115.2,86.11,133.78,87.53,127.8,116.21,114.97,110.0,25.25,108.52,84.23,103.3,20.03
2021-09-30,436.02,360.97,222.12,268.54,225.35,293.3,78.4,50.555,50.73,50.23,38.35,151.28,52.74,100.21,182.52,70.27,129.31,64.63,80.6,45.38,80.61,258.2,126.18,68.93,94.0,247.64,144.1,114.97,86.11,133.31,87.64,127.5,116.21,114.77,110.35,25.33,108.02,84.02,103.835,19.93
2021-10-01,430.98,358.6,219.95,264.18,223.1,291.11,78.05,50.37,50.5,50.1,37.63,149.86,52.47,98.46,180.36,69.05,127.47,64.27,79.49,44.74,80.53,257.481,126.16,67.96,90.78,246.0,144.85,115.355,86.16,133.23,87.35,127.58,116.01,114.82,109.74,25.23,108.18,84.61,102.44,20.25
2021-10-04,433.0,358.52,222.14,267.02,224.24,292.19,77.96,49.91,50.5,49.73,38.09,150.7,54.415,99.01,181.35,69.0,126.81,63.81,80.47,44.84,80.9,254.56,125.21,69.46,90.78,248.98,144.67,115.41,86.15,133.43,87.35,127.68,116.01,114.92,109.5,25.18,108.41,84.5179,103.1,20.63
2021-10-05,430.24,353.71,220.96,266.75,222.43,288.14,77.55,49.725,50.22,49.6,38.1,148.36,55.5,98.82,179.99,68.97,125.9,64.84,80.24,45.06,79.98,251.81,123.85,70.08,90.73,247.83,144.6,115.29,86.13,133.4,87.19,127.94,116.02,114.82,109.32,25.25,108.04,84.34,103.32,20.91
2021-10-06,429.27,354.08,218.76,263.8,221.89,287.98,76.65,49.2,49.62,49.16,38.21,148.44,54.13,98.67,178.97,68.79,125.44,64.4,79.91,44.46,80.08,250.39,122.56,69.41,89.44,247.42,144.23,115.15,86.12,133.0,86.87,127.97,115.95,114.68,108.91,25.33,107.59,84.33,102.11,20.81
2021-10-07,438.39,362.8,221.53,267.56,226.5,295.25,77.81,50.37,50.34,50.35,39.0,152.46,54.6,100.95,182.22,70.17,126.78,65.72,81.27,45.3,81.72,257.68,122.89,70.33,90.66,254.89,143.185,114.875,86.1,132.72,87.13,127.65,115.85,114.46,109.32,25.29,107.65,84.28,104.07,20.7
2021-10-08,439.48,364.08,223.39,270.0,227.4,296.64,78.19,50.76,50.62,50.73,38.87,153.12,55.46,100.86,183.54,70.18,127.76,65.24,81.83,45.11,81.53,258.4,124.59,70.33,91.74,251.94,142.255,114.62,86.1,132.28,87.0,127.81,115.83,114.31,109.19,25.25,107.74,84.07,103.78,21.05
2021-10-11,437.16,359.58,221.83,268.27,226.07,293.21,78.16,51.07,50.6,51.04,39.11,151.28,57.42,100.82,182.56,70.16,126.83,64.5,81.46,44.6,80.64,253.45,123.21,71.12,90.77,253.32,141.6,114.23,86.02,131.58,86.76,127.75,115.68,114.01,108.72,25.28,107.83,83.11,102.83,21.23
2021-10-12,435.67,359.88,220.85,267.21,225.31,293.59,77.87,50.75,50.39,50.78,38.58,151.71,56.25,100.26,183.0,70.09,126.35,63.98,81.24,44.75,79.77,254.72,124.34,69.73,89.51,252.42,142.63,114.35,86.03,132.09,86.6,127.89,115.89,114.17,108.72,25.35,107.56,82.637,103.32,21.23
2021-10-13,434.71,359.51,221.89,268.65,225.17,293.65,78.18,50.93,50.67,50.94,38.5,150.99,56.0,99.99,183.89,70.13,125.55,64.34,81.83,45.2,79.52,252.91,125.0,69.85,90.08,252.08,144.61,114.74,85.985,132.61,86.7,128.07,115.96,114.43,109.04,25.3,107.72,82.882,104.29,21.15
2021-10-14,439.08,363.69,224.75,271.7,227.71,297.05,79.29,51.43,51.39,51.36,38.72,152.8,57.0,100.83,185.3,70.45,126.84,65.29,82.71,45.82,80.13,258.51,126.36,70.36,90.98,254.4,145.37,115.02,86.01,133.31,87.05,128.67,115.89,114.7,109.94,25.2,108.07,82.74,105.79,21.48
2021-10-15,444.75,367.88,227.98,275.99,230.69,300.69,79.76,51.63,51.75,51.5,39.31,155.21,57.69,102.61,187.32,71.22,128.0,65.97,84.34,46.48,80.78,262.5,128.25,71.34,92.9,258.2,145.0,114.74,85.97,133.21,87.39,128.74,115.88,114.61,109.877,25.22,108.1,82.16,107.31,21.7
2021-10-18,443.97,367.61,223.88,272.96,230.07,300.64,79.375,51.61,51.52,51.53,39.43,155.04,57.89,102.3,188.61,70.5,127.41,65.24,83.43,46.03,80.22,260.57,124.12,70.3,91.42,259.45,145.0,114.25,85.89,133.0,87.02,128.35,115.88,114.33,109.59,25.22,108.15,82.26,105.94,21.79
2021-10-19,448.92,373.75,225.98,275.67,232.5,305.67,79.95,52.21,51.94,52.07,39.7,157.65,57.61,103.47,191.77,70.27,127.79,65.55,84.47,46.52,81.36,265.01,123.2,70.75,93.67,261.61,144.66,114.27,85.92,132.78,87.18,128.12,115.9,114.37,109.6,25.13,108.45,82.245,107.11,21.5
2021-10-20,451.13,375.94,225.97,275.76,233.55,307.27,80.2,52.62,52.08,52.4,39.84,158.94,57.58,103.59,190.78,70.49,129.54,66.14,84.6,46.58,81.91,266.98,123.86,70.54,93.11,260.54,143.25,114.02,85.94,132.31,87.25,127.87,115.82,114.17,109.43,25.14,108.46,82.15,106.85,21.51
2021-10-21,451.77,374.16,227.19,277.18,233.91,305.54,79.88,52.09,51.9,51.91,40.22,157.87,58.04,104.0,190.32,70.93,130.88,66.95,84.86,47.18,81.85,264.71,123.23,72.47,93.49,262.83,143.0,113.9,85.88,132.0,87.25,128.34,115.79,114.01,109.41,25.11,108.44,82.53,108.32,21.59
2021-10-22,453.13,375.98,227.8,278.81,234.6,307.39,80.37,52.21,52.16,51.94,40.25,158.9,57.62,104.64,193.32,70.88,131.02,67.09,85.15,47.49,80.88,269.2,123.67,72.15,94.89,265.0,143.45,113.78,85.82,132.09,87.02,128.74,115.44,113.97,109.31,25.13,108.37,82.54,108.67,21.61
2021-10-25,454.28,375.56,227.79,279.23,235.07,307.25,80.29,52.28,52.14,51.96,40.72,159.01,58.66,104.64,194.43,71.24,131.73,67.15,85.37,47.73,80.14,268.37,124.08,73.26,94.6,267.47,143.67,113.98,85.84,132.3,86.94,128.77,115.51,114.06,109.46,25.17,108.17,82.63,109.2,21.77
2021-10-26,457.2,380.23,230.03,280.87,236.65,310.83,80.83,52.44,52.47,52.06,40.67,160.0,59.0,104.93,198.39,71.25,132.13,67.02,85.83,47.89,81.07,271.54,125.14,73.22,96.3,270.45,144.62,114.12,85.85,132.72,87.12,129.2,115.54,114.25,109.79,25.16,108.1399,82.32,109.6,21.72
2021-10-27,456.45,379.58,227.18,278.34,236.05,310.15,80.51,51.72,52.22,51.44,40.5,159.65,58.5,104.59,198.47,71.86,132.69,67.48,85.59,48.29,79.89,268.48,123.72,71.91,94.18,271.95,146.4,114.64,85.86,133.53,87.1,129.8,115.71,114.66,110.18,25.16,108.21,82.67,110.1,21.52
2021-10-28,455.46,381.95,224.8,275.24,234.94,310.99,80.57,51.39,52.23,51.1,40.09,160.21,57.13,103.32,199.66,71.09,131.67,66.81,84.79,47.69,79.85,271.13,122.63,70.37,92.42,268.18,147.79,114.76,85.8,133.71,86.98,129.47,115.8,114.71,110.28,25.13,108.38,82.77,108.86,21.38
2021-10-29,455.87,381.06,227.8,278.21,235.48,310.17,80.27,50.99,52.06,50.81,40.47,159.26,58.14,104.27,198.34,71.14,132.36,67.29,85.21,48.22,79.87,270.74,125.72,71.37,93.58,269.8,146.47,114.27,85.78,133.01,87.015,128.21,115.86,114.35,109.992,25.12,108.33,82.46,109.8,21.35
2021-11-01,460.3,386.56,229.25,279.82,237.75,314.71,80.95,50.89,52.4,50.7,40.54,161.53,58.04,104.7,202.63,71.4,133.94,66.89,85.26,47.94,80.58,273.89,125.19,71.61,94.5,271.58,145.8,114.22,85.79,132.61,86.73,128.7,115.6,114.16,109.28,25.24,107.9,82.27,109.3,21.51
2021-11-02,460.22,386.8,234.38,284.64,238.32,314.16,81.03,50.95,52.48,50.67,40.27,161.51,58.12,104.93,203.08,71.4,134.18,67.4,85.54,48.17,80.64,276.75,129.62,73.28,96.4,271.71,146.5,114.67,85.855,132.98,86.56,128.27,115.72,114.43,109.53,25.21,107.97,82.57,109.94,21.44
2021-11-03,461.3,389.55,234.15,284.51,238.69,315.47,81.07,50.8,52.41,50.67,40.25,162.99,57.21,104.54,203.41,71.85,134.24,67.1,86.44,48.44,80.0,280.16,131.06,72.7,97.07,273.95,147.82,114.84,85.87,133.63,86.71,128.5,115.75,114.65,109.28,25.25,107.7,82.48,110.17,21.23
2021-11-04,465.36,394.48,239.48,289.03,241.03,318.3,81.53,51.21,52.77,51.07,40.38,164.28,58.28,105.2,208.12,72.25,134.98,66.86,87.32,48.58,80.98,285.29,133.62,74.86,100.8,277.86,145.87,114.66,85.92,133.3,87.02,129.05,115.87,114.51,109.57,25.27,107.55,82.5,110.51,21.46
2021-11-05,469.28,400.04,241.17,289.4,242.75,322.38,81.7,51.16,52.82,51.09,40.32,167.44,58.3,106.54,211.24,72.86,133.15,66.81,87.36,48.58,81.76,296.68,132.24,74.29,101.84,279.49,148.52,115.335,85.93,134.34,87.3,129.52,116.08,114.99,110.34,25.33,107.47,82.63,110.41,20.98
2021-11-08,469.7,398.57,243.74,291.55,243.17,322.63,81.87,51.28,52.95,51.27,40.27,167.62,58.75,107.33,209.01,73.03,133.1,67.3,88.78,48.36,82.11,298.53,131.63,74.97,102.23,280.48,148.96,115.52,85.95,134.69,87.59,129.88,116.19,115.14,110.74,25.25,107.61,83.04,110.37,21.19
2021-11-09,469.32,399.16,242.0,289.93,243.04,322.77,81.87,51.42,52.97,51.49,40.03,168.23,58.86,107.03,209.02,72.44,133.69,66.34,88.95,48.31,81.52,305.01,130.12,74.24,101.53,278.35,150.8,115.695,85.94,135.21,87.385,130.56,116.38,115.38,110.94,25.21,107.92,83.238,110.01,21.3
2021-11-10,465.58,392.47,240.08,288.65,241.14,318.2,81.3,51.305,52.57,51.43,39.98,166.0,58.78,106.95,203.09,72.74,133.12,66.61,89.24,48.24,80.73,296.38,127.95,74.49,101.68,277.01,150.83,115.54,85.82,134.67,87.35,131.3,116.46,115.11,110.53,25.26,107.74,82.89,109.75,21.45
