,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2003-07-16,39894200,81576203,3465200,285000,140400,,1337101,828002.0,,,1719338,978400,210600,50100,66200,159100,63000,1175000,90600,,,13356400,,,,,1205400,304400,104100,191200,,,,,,,,,,
2003-07-17,52253500,110059797,6555200,733000,135200,,1725002,360001.0,,,3673427,1269200,355000,1268000,50000,97800,25800,767000,234600,,,15076000,,,,,897000,167700,82600,79300,,,,,,,,,,
2003-07-18,35698100,80548305,4134000,212000,132800,,683701,205200.0,,,1803046,423200,323400,4202200,42400,148400,18000,406800,448400,,,13591200,,,,,550800,182600,116000,74100,,,,,,,,,,
2003-07-21,34786000,111777398,4103600,778000,148600,,1119001,2148304.0,,,462241,936400,330400,205200,45800,121800,57400,655400,1735200,,,12675600,,,,,1267600,497800,96000,40900,,,,,,,,,,
2003-07-22,49968300,91574602,3774600,322000,130600,,3241203,1022402.0,,,2533521,839600,252800,670300,101800,155900,120700,703200,467800,,,13914000,,,,,1576900,121500,146900,116100,,,,,,,,,,
2003-07-23,37275400,69177102,4282600,297000,142600,,724801,904502.0,,,875241,494400,1113600,244000,151800,110800,36700,584200,369200,,,9506200,,,,,1374700,209400,221600,172300,,,,,,,,,,
2003-07-24,40896200,83588203,3961800,10126000,98400,,1459202,749702.0,,,988862,1099600,404000,165300,95800,133800,28400,681000,566200,,,11485200,,,,,701100,186300,111900,73000,,,,,,,,,,
2003-07-25,43241100,83038203,2761000,273000,162000,,1580102,212400.0,,,899738,693400,1789000,312800,603400,58300,81100,670000,1251200,,,14488800,,,,,1273500,34700,86500,95300,,,,,,,,,,
2003-07-28,34382800,56215199,3708800,418000,211600,,1042501,1040402.0,,,2601965,1909200,915400,1153800,163000,48900,114100,570000,974800,,,12589000,,,,,1268500,124100,86400,142100,,,,,,,,,,
2003-07-29,53472100,80589703,4928000,600000,302000,,677701,805502.0,,,5167738,1697200,899000,1189600,372600,81200,295000,1551800,1085200,,,13591600,,,,,2139300,297800,120500,355200,,,,,,,,,,
2003-07-30,28363300,56638500,2509400,410000,78000,,876601,56700.0,,,3980808,400800,280200,27600,41200,23200,34800,1002400,678800,,,7124600,,,,,1963400,158600,59000,565300,,,,,,,,,,
2003-07-31,54937200,85682000,5325200,823000,215200,,3659704,339301.0,,,1882691,2461800,1229800,441600,433200,72500,59400,2011600,2092800,,,15530800,,,,,4706400,241800,130700,165400,,,,,,,,,,
2003-08-01,49321000,73558203,4639000,660000,186200,,1482002,441001.0,,,7986482,2422400,857200,178000,367600,123600,69900,1935000,282600,,,11394200,,,,,3061200,160400,276500,179400,,,,,,,,,,
2003-08-04,55214100,96425000,7828000,1462000,197600,,835801,394201.0,,,8349134,677800,503600,189000,101800,142100,616300,444200,2378000,,,7890000,,,,,1858700,498600,127300,74200,,,,,,,,,,
2003-08-05,61415600,111155305,6021600,298000,293400,,1669202,290701.0,,,3523122,666600,1512600,789800,873600,378200,46800,1177600,1657000,,,13384600,,,,,2413000,169300,124500,82500,,,,,,,,,,
2003-08-06,50096900,96819906,4478600,500000,196200,,1060501,371701.0,,,5904368,1286400,592400,170800,236000,165300,129400,1280800,1493800,,,14263800,,,,,2549700,338000,80000,103500,,,,,,,,,,
2003-08-07,43427400,67356203,5006600,537000,170200,,432300,288901.0,,,1837144,902800,980000,1054600,144400,45000,51600,881600,1936600,,,7005200,,,,,1796400,292400,99100,62800,,,,,,,,,,
2003-08-08,27357300,66695602,4139800,1590000,97000,,1206601,153000.0,,,2422239,650000,1307400,209800,150800,152000,79900,552000,368400,,,27684600,,,,,2399100,235900,187100,40500,,,,,,,,,,
2003-08-11,34631400,63727699,4535400,426000,91600,,571801,665101.0,,,967689,875400,605400,178600,90000,137900,100700,568000,372800,,,18492800,,,,,1355000,150300,84800,76500,,,,,,,,,,
2003-08-12,43285600,59762102,5286600,329000,96400,,808201,727202.0,,,2063156,448200,2039000,233600,152200,28800,42200,2787800,2075200,,,10222800,,,,,1534200,197500,46100,55600,,,,,,,,,,
2003-08-13,36152000,58071602,7627000,1765000,143200,,637801,721802.0,,,2877832,529200,437000,536100,272200,256200,491700,1283800,620200,,,24452000,,,,,2257700,346200,83200,88100,,,,,,,,,,
2003-08-14,35525100,51191199,2902600,421000,76800,,1311001,404101.0,,,2603442,458800,1479400,268000,117200,160100,60200,310400,2138600,,,9863600,,,,,1612300,314300,134600,456200,,,,,,,,,,
2003-08-15,12567000,28125801,1488000,371000,26000,,366000,48600.0,,,350466,549200,472800,51700,56800,9500,16100,191800,332800,,,3880400,,,,,515100,10700,21100,8000,,,,,,,,,,
2003-08-18,22873800,67278703,3762000,863000,102400,,1170301,1189802.0,,,886197,654200,213600,498100,725400,33200,80400,468600,2265600,,,20193600,,,,,655300,137700,134100,40800,,,,,,,,,,
2003-08-19,37437700,68312797,5248200,1462000,287000,,831901,453601.0,,,3427104,1002000,524000,900000,277000,389700,62900,819400,1825600,,,20328400,,,,,1086500,162100,88900,101100,,,,,,,,,,
2003-08-20,21295300,58259602,4613200,402000,208400,,754801,1125002.0,,,2123967,1089800,749600,2655100,2352200,182700,33200,1173000,588600,,,11800400,,,,,503600,99000,81200,32100,,,,,,,,,,
2003-08-21,46494200,77240797,4576200,593000,199800,,606301,1083602.0,,,2815666,614200,806800,451200,546600,436200,79100,1131400,974600,,,20818400,,,,,783600,129800,99200,88100,,,,,,,,,,
2003-08-22,52040300,93026203,7130400,279000,202800,,555901,1008002.0,,,8035229,668400,722200,529700,1186000,106700,75200,1136800,827600,,,29193800,,,,,413200,241900,174500,66500,,,,,,,,,,
2003-08-25,23473000,43066000,4681600,918000,117600,,991201,391501.0,,,5579138,733200,229000,960500,169200,278300,675600,420200,2528400,,,14525000,,,,,648200,99600,77100,55400,,,,,,,,,,
2003-08-26,45065800,79903906,5046000,536000,275600,,1089601,1186202.0,,,4568980,757600,516000,365700,278000,68800,63600,483800,2135800,,,13825600,,,,,837200,87500,350400,47200,,,,,,,,,,
2003-08-27,18919500,47266102,2389000,1209000,255400,,1440002,629101.0,,,1329972,409000,319000,287200,172400,157500,131100,877000,787200,,,13778600,,,,,404200,50800,43300,23700,,,,,,,,,,
2003-08-28,27402400,55348801,4292200,955000,104800,,1079701,441901.0,,,2550755,1086400,1065400,119100,401400,37000,91500,1055800,509000,,,9693400,,,,,557200,64600,91000,105300,,,,,,,,,,
2003-08-29,28706600,53194602,3550000,1026000,511600,,591001,417601.0,,,1859056,582000,301200,136500,261000,937500,78300,1060600,2826200,,,7860800,,,,,651100,62600,156800,42600,,,,,,,,,,
2003-09-02,49419100,80496203,6344600,1776000,274200,,901501,1471503.0,,,4215806,881200,778600,830700,772000,126000,139400,1921000,2562800,,,24870400,,,,,868700,118000,378800,135100,,,,,,,,,,
2003-09-03,44912400,85238000,5528200,561000,461800,,2043002,887402.0,,,5717749,1388400,346800,758200,225000,327800,182300,1926400,891200,,,22338600,,,,,639900,105600,117700,69500,,,,,,,,,,
2003-09-04,28381000,63826199,4888200,1140000,184400,,1139701,458101.0,,,4942711,777400,432000,1947100,168400,292700,214500,1985200,2154200,,,20251800,,,,,562900,145000,79900,364600,,,,,,,,,,
2003-09-05,31637300,91034602,6292200,382000,516000,,423900,532801.0,,,5862884,1063200,143400,565200,328800,95700,131300,1858000,3777400,,,28997600,,,,,838000,130000,66800,738700,,,,,,,,,,
2003-09-08,32632800,69341305,4607400,648000,148200,,1236001,659701.0,,,4395409,937400,555200,1571900,208000,126600,260800,1332800,2844000,,,20120200,,,,,621100,224000,194400,264900,,,,,,,,,,
2003-09-09,35053200,87998305,4377400,679000,329200,,1450502,387901.0,,,3319268,970800,2343200,307400,170600,624800,250300,709800,875800,,,20691800,,,,,599900,69300,102100,193200,,,,,,,,,,
2003-09-10,45904900,111660000,7439600,813000,303600,,2636703,569701.0,,,4416705,1121200,1348800,58500,194200,451000,264200,672200,790200,,,43796602,,,,,1285900,136800,91000,50600,,,,,,,,,,
2003-09-11,38396300,96953797,5449200,262000,127000,,690601,1097102.0,,,3574332,629000,213400,485400,129200,94400,164700,2797800,1751800,,,41332602,,,,,859500,79200,75800,137900,,,,,,,,,,
2003-09-12,42524800,105007602,5092000,698000,192600,,630601,948602.0,,,7542091,585600,233400,1639700,183400,94400,146700,4241000,655600,,,21607000,,,,,1375300,146000,222200,33300,,,,,,,,,,
2003-09-15,21312800,54612898,6256800,664000,145000,,4375505,809102.0,,,2608981,542000,437600,271600,85400,90600,204400,1135600,947800,,,14571600,,,,,367100,125700,66200,345300,,,,,,,,,,
2003-09-16,37892600,87583602,4066000,344000,138200,,813301,1987204.0,,,6236862,424400,143400,36500,60200,59600,145500,296200,419400,,,21657600,,,,,555200,80100,102200,44300,,,,,,,,,,
2003-09-17,31885800,79816602,3757800,326000,193000,,886201,982802.0,,,3344750,624200,338800,238400,223400,259600,70800,1008800,2588400,,,21760600,,,,,1223900,177100,86400,87700,,,,,,,,,,
2003-09-18,30243600,91618508,2872400,542000,227600,,1835702,768602.0,,,13455692,888400,751200,758000,49200,111200,89900,494000,345800,,,22195000,,,,,615000,132200,192800,83300,,,,,,,,,,
2003-09-19,34331600,69834508,2665200,615000,342800,,1131301,466201.0,,,4959945,515000,346400,105800,62800,86300,108800,479000,728800,,,14079400,,,,,869300,195200,59500,33700,,,,,,,,,,
2003-09-22,36677400,97494703,4317400,458000,272400,,2204702,3884408.0,,,4510384,823200,355400,188400,171600,126700,166500,669000,511800,,,27528000,,,,,1126400,249500,86700,161300,,,,,,,,,,
2003-09-23,32489200,77855102,4706000,353000,277200,,2469903,453601.0,,,5882703,577200,112600,506500,121200,152200,84500,384800,4627000,,,24504400,,,,,632100,96300,265000,355900,,,,,,,,,,
2003-09-24,41694700,115511703,5422200,402000,273800,,2603403,789302.0,,,5223872,1216600,650400,204700,405200,271800,124700,576200,4799000,,,22764800,,,,,1005300,258000,62400,58900,,,,,,,,,,
2003-09-25,52673100,117906906,7514800,572000,278000,,1749602,530101.0,,,3598336,1365400,223000,105500,513400,170700,102300,487600,3858000,,,26163600,,,,,846800,314800,103100,50600,,,,,,,,,,
2003-09-26,42914700,106666102,10653600,427000,206200,,2462703,2994306.0,,,1632675,787200,408000,178200,913600,226800,64000,1868800,4056600,,,27386400,,,,,1869700,281300,76100,36700,,,,11800.0,,,,,,
2003-09-29,36771600,97080703,13243800,1391000,197000,,765001,1071002.0,,,763097,604600,190000,710500,239400,111200,120000,506400,1554400,,,22067200,,,,,743000,97500,159300,79800,,,,13600.0,,,,,,
2003-09-30,70764500,119186305,14310400,612000,243000,,2134202,2218505.0,,,2792031,873800,216200,256700,231200,105000,199900,350400,2819400,,,21652000,,,,,1623900,450400,92900,57500,,,,62600.0,,,,,,
2003-10-01,65797600,106802203,10303000,1486000,145400,,1397401,1123202.0,,,2844102,1245400,311400,31900,3404600,191100,124000,1570600,1518800,,,26546800,,,,,931900,102100,115000,420900,,,,66300.0,,,,,,
2003-10-02,44591500,83928703,7725200,485000,125000,,1935002,1017902.0,,,2233773,593400,227200,70400,376800,222000,79400,384000,438600,,,18323800,,,,,1194100,163500,93500,105300,,,,68900.0,,,,,,
2003-10-03,48806900,112922906,8542200,412000,258600,,921601,2016904.0,,,1855979,1815600,1257600,202500,943400,707100,230400,664400,4892200,,,26130200,,,,,1451200,319500,134300,584500,,,,64500.0,,,,,,
2003-10-06,20226500,49226500,2976800,512000,194800,,917401,356401.0,,,1690902,1340400,153800,99100,312400,209600,85400,351600,262800,,,12099800,,,,,507200,89900,98900,111800,,,,28700.0,,,,,,
2003-10-07,42602900,80125508,8096800,784000,188800,,781801,529201.0,,,836834,546400,1158000,86900,694600,300900,268000,756000,282400,,,19409400,,,,,594200,93000,171400,33200,,,,13000.0,,,,,,
2003-10-08,30920800,71417906,5081400,2206000,101000,,506701,351001.0,,,1104576,423400,617000,232400,46400,134400,50900,1096200,1440400,,,17558000,,,,,811800,116100,71900,524800,,,,42700.0,,,,,,
2003-10-09,40066500,118250602,10419000,858000,196400,,735601,987302.0,,,2746853,1000200,461400,153600,488800,267100,170000,798800,5190200,,,33273398,,,,,1385600,173700,143600,71700,,,,35900.0,,,,,,
2003-10-10,22682800,68393000,9808000,586000,139000,,601501,1278003.0,,,2756209,650400,456600,67900,230800,522100,66200,407800,407400,,,16340200,,,,2800.0,256600,73400,212200,286000,,,,13500.0,,,,,,
2003-10-13,23825600,60972602,5230400,443000,192600,,1119601,1638003.0,,,1916790,519600,1082000,143900,804200,123900,84200,680200,263600,,,16574800,,,,4400.0,116300,62100,165500,26800,,,,23700.0,,,,,,
2003-10-14,38484400,64122301,7336800,382000,214800,,448500,1341003.0,,,3365677,440600,1348600,170300,102200,247700,177600,992600,486600,,,22746000,,,,29600.0,337100,118700,59900,47700,,,,54300.0,,,,,,
2003-10-15,39021700,97690602,8170200,643000,143400,,667201,2833206.0,,,2196966,2302400,1112400,155200,380800,632100,58700,1690800,1718600,,,33085398,,,,2800.0,465600,62800,82300,53600,,,,23100.0,,,,,,
2003-10-16,32772200,74077102,4426400,478000,126400,,570301,284401.0,,,7777089,486400,227600,430100,121400,107500,93600,784600,696200,,,21002600,,,,2800.0,564900,89600,121800,752200,,,,62300.0,,,,,,
2003-10-17,32790300,97960398,8651800,883000,160800,,444000,273601.0,,,3809330,689000,201600,300200,747000,127000,54600,381200,701200,,,17897200,,,,17600.0,354500,84800,118200,35600,,,,55600.0,,,,,,
2003-10-20,27657000,76128508,5974200,370000,150000,,521701,448201.0,,,1654218,891000,276000,167100,58600,164000,67600,406800,738400,,,21849800,,,,1600.0,281600,90700,185700,26500,,,,12900.0,,,,,,
2003-10-21,26729100,74688602,8582600,622000,119600,,1185301,977402.0,,,3411347,450400,310400,70100,210800,84700,189800,699000,364600,,,21899800,,,,5600.0,429700,213400,126400,233000,,,,49000.0,,,,,,
2003-10-22,33914500,88527797,7309400,703000,247600,,1143301,1390503.0,,,10436664,949200,908800,204400,528600,274600,275300,617800,515000,,,14883000,,,,4000.0,798000,167300,95300,57900,,,,25400.0,,,,,,
2003-10-23,45830500,98220602,9796200,895000,216200,,679501,849602.0,,,2904791,1104400,212600,166200,197800,289000,273600,829600,480600,,,20242000,,,,7600.0,1055600,146700,102000,54000,,,,20700.0,,,,,,
2003-10-24,51723600,101812203,8896400,834000,170200,,556801,1303203.0,,,1061614,737600,259400,281600,378000,289900,378100,872800,163600,,,22425200,,,,3600.0,1412200,136500,70700,190300,,,,28200.0,,,,,,
2003-10-27,32460200,63634898,7502400,1184000,121400,,843901,1175402.0,,,5143364,488600,485000,151600,696400,166600,63400,663800,395600,,,13635000,,,,1600.0,346900,171300,120100,35000,,,,35400.0,,,,,,
2003-10-28,34956200,107478305,6610600,1407000,499400,,876601,625501.0,,,2153511,702800,572400,67800,163400,907000,73100,1834200,517600,,,27964600,,,,400.0,2200300,174300,97600,68100,,,,16600.0,,,,,,
2003-10-29,30955400,74101305,9492400,566000,154000,,804301,775802.0,,,2228479,411200,480600,134000,141400,109300,80900,942400,1300200,,,17902000,,,,5600.0,926600,111400,216500,72500,,,,71700.0,,,,,,
2003-10-30,39123100,95134305,8193400,775000,316200,,1359301,603901.0,,,2496468,982200,688400,166800,190800,63500,134600,817000,1087000,,,19743200,,,,8400.0,936300,302000,117500,64700,,,,17300.0,,,,,,
2003-10-31,25761600,55483699,4893400,917000,121000,,1472402,305101.0,,,1426729,1413200,303000,645000,341600,222600,302600,413000,1235600,,,13689400,,,,243200.0,887400,77600,73900,45100,,,,31000.0,,,,,,
2003-11-03,37589300,71164078,5433422,682000,231764,,2314913,1420167.0,,,2652313,1227108,557426,131120,129740,96700,127303,705572,1564406,,,21822880,,,,800.0,957672,133431,378219,150723,,,,56659.0,,,,,,
2003-11-04,31421600,60052211,5420946,576000,188446,,1264570,922646.0,,,1506744,886366,307494,44140,117600,36700,86019,638100,261592,,,16344734,,,,10000.0,246450,84656,89891,89722,,,,26841.0,,,,,,
2003-11-05,33558800,68430508,8291000,602000,158200,,1238401,1408503.0,,,2736759,380600,748000,63100,301000,33100,68200,722800,1159800,,,14846800,,,,28000.0,275100,172900,309100,50900,,,,24600.0,,,,,,
2003-11-06,28392300,90613906,6670600,634000,252200,,1919102,745202.0,,,2703645,836200,273600,167300,53200,47900,42900,911200,1341600,,,16221800,,,,2000.0,861600,143700,120900,50200,,,,78000.0,,,,,,
2003-11-07,31723200,63589000,5796400,734000,367400,,6998107,659701.0,,,3147298,388600,438000,272200,130600,71500,98400,683000,1354400,,,19649200,,,,12400.0,725700,112900,81900,71500,,,,33400.0,,,,,,
2003-11-10,25530800,68925703,4527000,483000,196200,,888301,644401.0,,,3741255,667000,197400,692800,204000,53800,113500,1830200,1388400,,,24596800,,,,247200.0,553900,97800,180300,78200,,,,21100.0,,,,,,
2003-11-11,26558600,75924102,6615600,505000,180000,,2548503,731702.0,,,1074048,332000,445400,160600,239200,181900,64500,1063600,2646400,,,19392400,,,,4000.0,99900,27300,167300,32200,,,,23700.0,,,,,,
2003-11-12,28000000,81117602,8923600,895000,238400,,891001,657901.0,,,1362963,607000,480800,751300,593200,345300,235300,1218000,697600,,,20813800,,,,82800.0,321400,80200,66200,76100,,,,16400.0,,,,,,
2003-11-13,29714800,64300500,7083000,471000,250600,,1561802,972902.0,,,1314462,892000,278400,1747200,157600,66100,163200,945200,295800,,,27369400,,,,2800.0,920400,134700,83800,62000,,,,25400.0,,,,,,
2003-11-14,49158500,91039602,6241800,556000,175200,,3168903,3463207.0,,,2110919,704200,939000,74800,907800,250800,1251500,1348000,1435800,,,32794800,,,,66000.0,484800,70000,110200,322000,,,,18800.0,,,,,,
2003-11-17,44382100,108499398,9323400,1193000,281400,,988501,1896304.0,,,5482751,1317800,289000,119500,510400,492100,189200,1760800,1242400,,,32404400,,,,6000.0,695000,113300,93000,165700,,,,48800.0,,,,,,
2003-11-18,41155000,108695703,11542600,653000,200200,,674701,1236603.0,,,3695093,793600,531800,122800,347800,89100,128200,592000,352600,,,28065000,,,,60400.0,632200,95700,102300,30500,,,,26800.0,,,,,,
2003-11-19,29827000,86370000,7253200,811000,141600,,1048201,1089902.0,,,932113,1254000,790200,92800,355800,45600,87400,1381600,662000,,,28189200,,,,400.0,553900,524800,125300,436800,,,,44900.0,,,,,,
2003-11-20,53578700,117367305,6618600,436000,187600,,946801,505801.0,,,2341731,704600,555800,441700,245200,320500,125500,1862400,358600,,,29868000,,,,113200.0,373300,59600,102200,40500,,,,21400.0,,,,,,
2003-11-21,30016000,81816508,7275200,417000,130800,,1952402,363601.0,,,1743219,362600,697200,43300,69800,76900,571000,966200,1162800,,,21065800,,,,1600.0,516900,237400,111100,33200,,,,66500.0,,,,,,
2003-11-24,28906400,92178000,7888600,1021000,191200,,1393501,1182602.0,,,1652494,1031800,372800,62900,323600,140900,88300,2257000,642000,,,20425200,,,,121200.0,573800,164400,99300,29500,,,,37000.0,,,,,,
2003-11-25,37580000,72564906,7972400,715000,166600,,1729202,2041204.0,,,3932676,557200,631000,214900,175800,108200,535800,650200,1296800,,,22047200,,,,2000.0,298700,126400,165400,32600,,,,54000.0,,,,,,
2003-11-26,33053600,72852398,5508000,766000,180200,,1257901,1207803.0,,,1163664,354400,782200,168000,490400,79200,138300,942000,573400,,,19885400,,,,16000.0,613800,56800,150100,18900,,,,25300.0,,,,,,
2003-11-28,10507500,24809100,1156400,369000,54600,,1150801,619201.0,,,1084757,194200,288600,132500,63600,17600,39700,508200,155000,,,4895000,,,,114000.0,311300,121400,57800,32900,,,,22900.0,,,,,,
2003-12-01,38699000,82782398,5149400,1543000,343400,,1908002,1340103.0,,,1460828,1013800,382000,326900,122600,79000,183000,780000,1423800,,,21751000,,,,1200.0,1106600,201100,158100,4183000,,,,58700.0,,,,,,
2003-12-02,35352000,65079500,4948800,891000,332600,,965101,2511905.0,,,4227870,730800,1800800,200600,3101400,304500,517100,550000,4871600,,,22878400,,,,242800.0,589100,278700,220300,227300,,,,52100.0,,,,,,
2003-12-03,39078600,107764000,4838000,743000,202800,,1653602,824402.0,,,1876413,531000,499400,441200,201000,323500,273400,582000,1117600,,,22072600,,,,40000.0,1446100,119300,254000,181500,,,,32400.0,,,,,,
2003-12-04,36089500,102398102,7715800,570000,197800,,1448702,709201.0,,,857268,486800,891600,177400,131600,103500,109600,960600,766200,,,30833200,,,,281600.0,561500,78000,76600,672300,,,,25200.0,,,,,,
2003-12-05,28824400,87613203,6813800,884000,259600,,1191301,1263603.0,,,1217951,746400,1163800,822800,90200,359600,88900,839200,1040800,,,26568400,,,,16000.0,1163800,1858200,105300,81900,,48500.0,,42200.0,,,,,,
2003-12-08,32482900,87057398,6081800,409000,233600,,1851902,753302.0,,,1122549,644400,1115000,181900,141800,109600,184400,603800,1010400,,,20463000,,,,42400.0,436200,107200,110300,275000,,43900.0,,67200.0,,,,,,
2003-12-09,43596100,109986305,7100600,637000,128000,,2191502,1598403.0,,,4360448,725200,2118000,149900,404800,341100,302800,594400,4437200,,,31606200,,,,2400.0,939200,282800,92300,38100,,80000.0,,87900.0,,,,,,
2003-12-10,36915400,103562906,9320400,415000,575200,,2155502,561601.0,,,1097313,1032400,2366800,228900,268600,183900,96800,253200,1190400,,,36796602,,,,1210800.0,555700,158200,489600,34200,,98000.0,,120500.0,,,,,,
2003-12-11,45304000,108409398,8991000,659000,298800,,1652402,819002.0,,,3170317,732600,1062200,398600,259400,85300,159900,2181200,849200,,,32625600,,,,80000.0,510500,52200,214900,65000,,75500.0,,91600.0,,,,,,
2003-12-12,34142200,72224602,8462600,819000,187000,,967801,1101602.0,,,4799300,405800,635800,1787700,171200,114000,99300,1920200,5479200,,,22836600,,,,64400.0,553100,96700,113700,78200,,82000.0,,16400.0,,,,,,
