,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2019-09-25,298.11,190.58,154.36,194.65,151.91,167.62,65.05,41.27,41.06,40.73,28.14,80.9,60.5,77.87,120.79,61.15,90.76,64.66,58.11,39.34,50.41,120.52,80.34,53.62,42.415,188.27,143.55,112.69,84.81,127.36,87.29,116.77,114.265,113.2299,113.57,26.99,104.37,88.53,93.05,15.28
2019-09-26,297.86,190.0,153.92,194.22,151.66,167.56,65.35,41.3,41.21,40.755,28.08,81.05,60.3,78.085,120.89,61.37,90.56,65.11,58.1,39.628,50.21,120.98,79.4,53.41,42.37,187.9,142.99,112.43,84.79,127.27,87.26,116.57,114.14,113.1,113.7,27.0599,104.1771,88.5345,93.83,15.29
2019-09-27,297.95,189.83,153.22,194.41,151.7081,167.59,65.295,41.265,41.15,40.7266,28.29,80.94,60.085,78.18,120.55,61.36,90.16,65.06,58.21,39.64,49.93,120.22,78.62,54.0,42.525,188.44,142.975,112.49,84.81,127.22,87.23,116.43,114.13,113.165,113.59,27.04,104.1,88.22,93.91,15.2542
2019-09-30,297.55,189.11,152.26,193.7,151.37,166.66,65.235,41.1,41.12,40.51,28.17,80.72,59.59,77.89,120.86,61.69,90.68,65.07,58.31,39.55,49.605,119.26,77.13,53.47,42.6,187.14,143.09,112.51,84.82,127.51,87.17,116.36,114.15,113.27,113.5699,27.11,103.67,88.0903,93.72,15.17
2019-10-01,298.46,190.5898,153.35,194.72,151.88,167.3239,65.07,40.91,41.02,40.3,28.15,81.43,59.62,78.24,121.43,61.62,90.57,64.7,58.49,39.4,49.79,121.32,77.64,53.65,43.14,188.43,143.91,112.86,84.81,127.66,86.86,116.34,113.9783,113.25,112.97,27.17,103.93,88.36,93.48,15.09
2019-10-02,291.51,187.204,147.63,188.61,148.24,163.83,63.78,40.34,40.24,39.8695,27.25,79.27,57.63,75.13,119.0,61.02,89.15,64.56,56.38,39.045,48.69,117.54,75.74,51.4,41.92,180.08,144.27,113.1799,84.91,127.3451,86.58,116.51,114.1665,113.3075,112.61,27.04,104.15,88.83,92.4531,15.03
2019-10-03,290.45,186.2065,147.94,188.17,147.8,163.71,63.69,40.79,40.18,40.27,26.96,79.27,57.08,74.85,118.12,60.66,88.77,63.91,56.02,39.3,48.79,118.32,76.82,51.01,41.14,178.36,145.67,113.88,85.07,127.92,86.24,116.97,114.435,113.74,113.27,27.01,104.5,89.3011,93.12,14.93
2019-10-04,294.63,189.08,149.25,190.05,149.81,166.11,64.2,41.05,40.51,40.515,27.48,80.65,57.455,75.7,119.3,61.41,90.18,64.91,56.44,39.49,49.48,120.32,77.77,51.69,41.43,180.25,146.03,113.885,85.05,128.27,86.44,117.16,114.46,113.8255,114.01,27.0,104.37,89.03,93.47,15.02
2019-10-07,295.26,189.74,150.07,190.43,150.19,166.46,64.4054,40.93,40.61,40.42,27.57,80.88,57.69,75.87,119.46,61.34,90.42,64.79,56.69,39.51,49.73,120.79,77.52,52.02,41.69,181.3514,145.53,113.68,85.0,128.0,86.49,117.09,114.38,113.705,113.81,27.01,104.48,88.94,93.69,15.08
2019-10-08,291.85,187.8562,147.93,187.67,148.3603,164.81,63.81,40.6,40.27,40.055,27.06,79.9345,56.73,74.87,118.74,60.89,89.12,64.53,55.75,39.465,49.21,118.75,76.32,50.89,41.21,178.61,145.93,113.865,85.04,127.99,86.32,116.95,114.66,113.82,113.42,27.08,104.28,88.988,93.5,15.03
2019-10-09,292.3,188.08,147.6874,187.73,148.59,165.19,64.08,40.81,40.43,40.2563,27.16,80.205,56.72,75.0,118.87,60.93,89.02,64.48,55.95,39.42,49.08,119.35,75.9,50.79,41.41,179.26,144.61,113.55,85.0187,127.78,86.38,116.54,114.65,113.56,113.4148,27.0543,104.32,88.58,93.67,15.135
2019-10-10,294.21,189.43,148.5,188.82,149.5,166.17,64.43,41.24,40.67,40.7,27.51,80.78,57.27,75.65,119.65,61.08,89.51,64.3,56.525,39.42,49.37,120.83,76.24,51.54,41.69,180.97,143.18,113.08,84.96,127.2,86.48,116.27,114.6,113.33,113.14,26.99,104.7,88.34,93.25,15.12
2019-10-11,298.74,192.63,151.96,192.96,151.9,168.69,65.82,42.045,41.52,41.39,27.99,82.29,58.425,77.48,121.64,61.21,90.995,64.32,57.88,39.57,50.2,123.88,77.81,52.8,43.04,186.3,141.1,112.18,84.8,126.77,86.83,115.95,114.32,112.8501,113.25,26.86,105.06,87.81,93.78,15.32
2019-10-14,296.67,191.7,150.3257,191.0,150.749,167.94,65.4067,41.74,41.25,41.145,27.75,81.86,58.065,76.87,120.77,60.98,90.34,64.13,57.3,39.44,49.775,122.87,78.05,52.26,42.43,184.47,141.505,112.2856,84.8,127.05,86.87,115.96,114.27,112.93,113.13,26.9,104.7767,87.82,93.29,15.23
2019-10-15,299.7,193.97,152.13,192.7,152.33,169.42,66.25,42.01,41.77,41.38,28.26,82.62,58.68,77.57,121.87,60.73,91.855,63.7,57.62,39.37,50.61,125.3799,79.075,53.3,42.88,187.25,140.945,112.24,84.82,127.05,87.07,115.88,114.26,112.92,113.28,26.925,104.89,87.7144,93.29,15.25
2019-10-16,299.16,193.53,152.27,192.69,152.0498,168.8147,66.29,42.08,41.77,41.43,28.16,82.0063,58.31,77.62,122.2063,60.41,91.89,63.48,57.875,39.36,50.65,124.9202,79.12,53.45,42.94,188.29,140.06,112.02,84.82,126.91,87.01,115.8,114.2,112.79,113.08,26.82,105.27,87.51,93.22,15.255
2019-10-17,300.24,194.5,153.51,193.81,152.6398,169.68,66.525,42.39,41.93,41.75,28.25,82.36,57.71,78.19,122.91,60.79,92.36,63.74,58.05,39.64,51.01,125.11,79.86,53.05,43.35,189.7171,140.38,112.085,84.85,127.19,87.1,115.91,114.04,112.8649,113.2501,26.68,105.71,87.63,93.96,15.29
2019-10-18,299.4,193.67,153.5,193.81,152.2,168.98,66.3844,42.215,41.8,41.625,28.22,81.695,57.64,77.6,122.57,60.97,92.235,63.9599,57.76,39.99,50.915,123.49,79.93,53.41,42.94,189.318,140.23,112.12,84.87,127.34,87.13,116.06,113.9942,112.909,113.35,26.63,106.035,87.72,94.665,15.33
2019-10-21,300.21,193.52,154.98,195.35,152.69,168.8,66.75,42.365,42.04,41.7,28.54,81.82,58.1,77.57,123.15,60.97,92.28,64.09,57.95,40.21,50.713,124.44,80.35,54.21,43.53,191.968,138.99,111.785,84.835,127.0,87.17,115.88,113.84,112.71,113.2,26.59,105.97,87.65,95.29,15.24
2019-10-22,300.9,194.42,155.05,195.46,153.01,169.26,66.91,42.535,42.15,41.795,28.61,82.23,59.47,78.24,122.5,61.42,92.953,64.63,57.48,40.34,50.73,124.99,81.93,54.77,43.89,193.0,139.529,111.845,84.83,127.26,87.18,115.95,113.78,112.7375,113.33,26.64,105.89,87.67,95.49,15.36
2019-10-23,299.94,192.2582,154.75,194.77,152.49,167.5139,66.83,42.445,42.09,41.74,28.54,80.76,59.41,78.05,121.68,61.28,92.7,64.76,57.7,40.23,50.55,122.21,81.55,54.36,44.02,192.9,140.3138,112.07,84.85,127.3686,87.23,116.21,113.85,112.88,113.565,26.66,105.765,87.58,95.27,15.46
2019-10-24,301.07,194.21,155.06,195.41,153.08,168.98,67.08,42.59,42.26,41.88,28.62,82.0,59.67,78.215,121.59,61.55,92.69,64.93,57.99,40.26,50.25,124.56,80.72,54.48,44.14,193.17,140.24,112.07,84.87,127.56,87.32,116.31,113.84,112.9459,113.5994,26.72,105.7,87.62,95.37,15.56
2019-10-25,302.2,195.74,155.53,196.23,153.76,169.816,67.07,42.725,42.22,41.99,28.73,83.02,59.69,78.78,121.44,61.4,92.305,64.96,58.4,39.95,50.58,127.14,81.67,54.67,44.425,195.13,139.55,111.92,84.83,127.48,87.42,116.2,113.88,112.85,113.64,26.75,105.36,87.57,94.99,15.61
2019-10-28,303.85,197.83,156.98,197.81,154.66,170.92,67.34,43.06,42.4,42.35,28.92,84.01,60.059,79.23,121.75,61.31,93.2,64.0,58.7363,39.478,50.94,129.12,82.74,55.14,45.0,196.79,137.58,111.22,84.74,126.94,87.44,115.79,113.75,112.44,113.45,26.72,105.42,87.33,94.13,15.64
2019-10-29,304.23,197.535,157.34,197.81,154.8,170.98,67.33,42.86,42.38,42.12,29.0,84.05,59.92,79.29,121.53,61.26,94.48,63.48,59.07,39.42,50.77,130.1627,82.8,55.4,44.57,195.139,137.74,111.35,84.77,126.88,87.4,115.61,113.7599,112.5,113.22,26.72,105.53,87.41,94.39,15.59
2019-10-30,304.55,197.32,156.81,197.16,154.94,171.09,67.58,42.92,42.5,42.18,28.92,83.82,59.59,79.43,121.51,61.36,94.9,64.06,58.935,39.46,50.61,128.76,82.35,55.19,44.12,193.33,139.45,111.81,84.81,127.01,87.28,115.71,113.86,112.75,113.19,26.78,105.86,87.4204,94.53,15.53
2019-10-31,304.13,197.65,156.1,196.49,154.68,171.3397,67.42,42.77,42.4,42.06,28.75,83.94,58.06,79.12,121.65,61.49,94.805,64.33,58.9,39.58,50.84,128.0,81.96,54.49,43.6,190.22,141.677,112.58,84.96,127.79,87.1,116.35,114.3025,113.3,113.6,26.64,105.93,88.08,94.76,15.38
2019-11-01,306.19,198.88,158.185,198.19,155.83,172.0203,68.02,43.25,42.81,42.5,29.15,84.67,59.385,80.22,121.6933,61.38,95.67,64.49,59.01,39.515,50.96,130.14,83.68,55.04,43.795,192.8,141.27,112.42,84.81,127.83,86.91,116.34,114.02,113.105,113.74,26.61,106.05,88.09,94.785,15.65
2019-11-04,308.0,200.5251,159.7,199.61,156.77,172.9999,68.5258,43.82,43.12,42.995,29.42,85.37,61.39,81.18,122.17,61.25,95.36,64.065,59.59,39.2,51.315,133.08,84.55,56.15,44.4,197.12,139.14,111.69,84.72,127.18,87.05,116.19,113.87,112.72,113.5,26.68,105.97,87.67,94.28,15.78
2019-11-05,307.92,200.55,160.46,200.85,156.7799,172.46,68.35,43.94,43.04,43.07,29.62,85.38,61.83,81.68,122.155,60.89,94.73,63.16,59.9,38.67,51.37,134.02,83.53,57.07,45.22,200.41,137.44,111.17,84.67,126.56,87.08,116.0,113.67,112.38,112.97,26.795,105.31,87.37,93.35,15.79
2019-11-06,307.4,200.0,158.99,199.58,156.3,171.64,68.38,43.91,43.06,43.05,29.63,85.045,61.33,81.38,122.05,61.16,94.41,63.12,59.69,38.439,51.27,132.67,83.09,56.53,45.04,198.24,138.41,111.39,84.71,126.895,86.91,116.28,113.68,112.51,112.83,26.7901,105.2,87.365,92.67,15.77
2019-11-07,309.65,201.72,160.17,200.87,157.34,172.82,68.64,44.25,43.27,43.39,30.03,86.12,61.13,82.18,122.429,61.09,94.74,62.8497,59.99,38.16,51.75,134.28,82.89,57.33,45.41,201.48,136.36,110.71,84.63,126.44,86.98,116.0,113.49,112.12,112.65,26.87,105.01,87.11,92.08,15.6599
2019-11-08,309.0,201.25,159.27,199.74,157.16,172.33,68.38,43.825,43.08,42.98,29.85,86.12,60.77,81.76,121.54,60.95,95.15,62.09,60.18,38.05,51.69,133.21,84.14,56.95,44.8,199.06,135.95,110.64,84.65,126.17,86.88,115.65,113.34,112.1,112.5932,26.92,104.71,87.14,91.695,15.61
2019-11-11,308.54,201.0363,158.9,199.83,156.93,172.48,68.31,43.415,43.03,42.63,29.82,86.28,60.63,81.925,121.1255,60.89,94.97,61.84,60.15,37.987,51.36,132.92,83.95,56.81,44.44,198.26,135.39,110.52,84.63,125.988,86.84,115.72,113.295,111.96,112.317,26.87,104.78,87.25,91.58,15.59
2019-11-12,309.99,202.21,159.88,200.18,157.69,173.44,68.455,43.28,43.12,42.45,29.89,86.77,60.86,82.17,121.63,60.87,95.65,61.64,60.6,38.106,51.53,133.96,84.565,56.87,44.68,198.23,135.9499,110.502,84.64,125.97,86.89,115.72,113.3144,112.0298,112.305,26.92,104.6,87.26,91.88,15.57
2019-11-13,309.54,201.775,158.5,199.03,157.3887,173.47,68.1168,42.84,42.94,42.09,29.71,86.72,59.985,81.75,120.92,61.45,95.65,62.57,60.36,38.07,51.455,133.52,84.925,56.28,44.275,196.32,136.96,110.86,84.69,126.34,86.765,115.81,113.46,112.23,111.99,26.92,104.5311,87.47,91.59,15.565
2019-11-14,309.64,201.56,158.91,199.35,157.44,174.02,67.93,42.85,42.86,42.09,29.67,86.61,60.09,81.88,121.34,61.62,95.57,62.97,60.46,38.36,51.66,133.06,84.38,56.03,44.78,195.32,138.44,111.4,84.78,126.91,86.8,116.1,113.75,112.57,112.6086,26.925,104.66,87.87,92.16,15.61
2019-11-15,311.84,202.91,159.29,200.35,158.55,175.23,68.32,43.22,43.13,42.346,29.8,87.24,60.31,82.48,121.8374,61.46,97.63,62.88,60.805,38.56,52.01,135.26,84.81,56.28,44.97,196.862,138.16,111.29,84.74,126.9899,86.95,116.0,113.6447,112.46,112.79,26.84,104.91,87.4454,92.67,15.64
2019-11-18,312.28,203.39,158.74,199.86,158.74,175.7,68.46,43.22,43.21,42.41,29.82,87.6286,59.7673,82.16,121.795,61.99,97.925,63.5,60.39,38.93,52.26,135.2,85.21,55.87,44.915,195.58,138.61,111.49,84.77,127.17,86.9,116.1,113.67,112.646,112.42,26.79,105.22,87.59,93.5,15.51
2019-11-19,312.69,203.84,159.7,200.65,159.15,176.1276,68.625,43.38,43.29,42.62,29.97,87.9268,59.21,82.33,121.43,61.84,97.93,63.1663,60.47,38.93,52.32,135.25,87.67,56.07,44.46,196.27,139.24,111.62,84.76,127.28,86.75,116.3,113.68,112.76,111.89,26.79,105.17,87.62,93.52,15.3701
2019-11-20,311.85,203.45,159.595,200.51,158.72,176.107,68.1,43.16,42.95,42.46,29.81,87.725,59.49,81.86,120.97,61.86,97.97,63.29,59.96,38.95,52.14,133.9929,88.025,55.93,43.84,194.33,140.6,112.02,84.81,127.545,86.58,116.72,113.95,112.98,112.08,26.8259,105.13,87.66,93.48,15.52
2019-11-21,311.01,202.07,158.89,199.7,158.34,175.26,67.9,42.89,42.8,42.31,29.84,87.07,60.08,81.51,120.49,61.75,97.98,63.25,59.4,38.77,52.2,132.31,87.76,55.99,43.57,192.9,140.08,111.825,84.78,127.3,86.45,116.56,113.935,112.8859,112.235,26.845,105.14,87.57,93.01,15.65
2019-11-22,311.24,202.32,158.54,198.98,158.34,174.9608,68.11,42.99,42.93,42.34,29.95,87.09,60.37,81.6917,120.35,61.49,98.395,63.15,59.59,38.4,52.14,132.18,88.31,56.2,43.88,193.92,140.28,111.805,84.77,127.51,86.69,116.6,113.93,112.9,112.28,26.92,104.92,87.51,92.13,15.6864
2019-11-25,313.37,204.26,161.83,201.3,159.64,176.31,68.52,43.34,43.17,42.65,30.15,87.85,59.99,82.42,121.39,61.53,99.43,63.24,59.74,38.41,52.265,133.96,92.05,56.64,44.65,196.88,140.53,111.78,84.76,127.98,86.94,116.69,113.98,113.01,112.52,26.94,104.595,87.33,92.37,15.63
2019-11-26,314.28,204.87,162.54,202.09,160.06,177.125,68.54,43.19,43.21,42.47,30.11,88.15,59.99,82.65,122.28,61.93,99.56,63.09,60.085,38.68,52.39,133.852,92.51,56.42,45.085,197.675,141.31,111.99,84.8,128.33,87.02,116.89,114.11,113.159,112.65,26.94,104.6,87.19,93.11,15.71
2019-11-27,315.48,206.05,162.93,203.23,160.74,178.11,68.69,43.24,43.31,42.57,30.21,88.42,59.61,82.45,123.295,62.09,99.99,63.18,60.31,38.81,52.8,134.41,93.65,56.67,45.23,197.67,140.91,111.77,84.77,128.28,87.15,116.77,114.09,113.07,112.54,26.96,104.42,87.01,93.55,15.69
2019-11-29,315.13,205.83,162.795,202.91,160.5527,177.94,68.34,42.72,43.07,42.18,30.24,88.328,59.21,82.32,123.39,62.14,99.81,63.47,60.23,38.95,52.75,133.74,93.98,56.69,45.035,196.71,140.68,111.63,84.77,128.255,87.11,116.65,114.13,113.02,112.32,26.98,104.6,86.86,93.85,15.48
2019-12-02,314.66,205.18,162.21,201.58,160.36,177.54,68.14,42.68,42.96,42.17,30.26,88.2,59.47,82.15,122.6644,62.17,99.72,62.91,60.045,38.62,52.7,133.34,94.12,56.83,44.75,196.67,138.67,111.12,84.675,127.15,86.63,116.12,113.76,112.51,111.72,26.89,105.18,87.25,93.02,15.405
2019-12-03,309.64,201.49,160.1183,198.69,157.71,174.44,67.62,42.32,42.63,41.9,29.62,86.19,58.47,79.88,120.4217,62.09,98.9082,62.93,59.125,38.32,52.005,129.43,93.87,55.19,43.75,190.6,141.77,112.17,84.78,128.17,86.47,116.97,114.03,113.1277,111.5299,26.79,105.22,87.5832,92.37,15.36
2019-12-04,312.12,202.91,161.22,201.24,158.96,175.6597,68.21,42.7,42.99,42.33,29.9,86.76,59.06,80.9,121.32,62.49,99.88,63.39,59.85,38.545,52.405,131.72,94.95,56.11,44.2,192.35,140.5,111.86,84.72,128.02,86.71,116.84,114.02,112.95,112.05,26.76,105.43,87.44,92.9738,15.56
2019-12-05,312.25,203.15,161.65,200.94,159.0,175.74,68.24,42.88,43.03,42.53,30.01,86.87,59.2,80.33,121.34,62.48,99.9,63.41,59.53,38.51,52.47,132.39,94.52,56.28,44.25,191.0,139.44,111.42,84.69,127.85,86.81,116.63,113.99,112.74,112.18,26.72,105.33,87.47,92.72,15.62
2019-12-06,315.31,205.145,163.41,203.21,160.5437,177.24,68.71,43.13,43.33,42.71,30.46,87.84,59.8952,81.26,122.04,62.91,100.75,63.58,60.195,38.7,52.83,134.28,94.55,57.28,44.97,193.663,139.12,111.19,84.65,127.86,87.01,116.55,113.97,112.68,112.38,26.82,105.04,87.54,93.365,15.72
2019-12-09,315.18,205.5937,163.155,202.39,160.43,177.41,68.68,43.17,43.3,42.77,30.42,87.89,59.93,81.0995,122.325,62.88,100.47,63.36,60.31,38.68,53.05,134.4,96.43,57.14,45.275,193.07,139.11,111.22,84.64,127.99,87.0,116.72,114.03,112.72,112.76,26.78,105.02,87.59,93.22,15.685
2019-12-10,314.55,204.88,162.96,201.87,160.0999,176.889,68.5,43.135,43.22,42.68,30.36,87.83,59.99,81.03,122.16,62.79,100.02,63.11,59.97,38.71,52.59,134.45,95.71,57.24,44.985,192.41,139.35,111.19,84.64,127.93,87.15,116.6,114.02,112.67,112.77,26.75,105.225,87.49,93.28,15.745
2019-12-11,314.7,205.19,163.08,202.02,160.14,176.9,68.79,43.72,43.41,43.215,30.34,88.035,60.08,81.28,122.06,62.76,100.27,63.26,60.13,38.39,52.66,136.54,96.15,57.31,44.87,192.26,140.14,111.47,84.66,128.29,87.34,116.95,114.19,112.9,113.35,26.72,105.68,87.56,92.61,15.71
2019-12-12,317.99,207.32,165.1,204.49,161.78,178.33,69.25,44.5,43.72,43.82,30.91,89.03,60.975,82.19,123.36,63.02,101.28,63.32,60.985,38.16,53.06,140.47,95.75,58.82,45.65,195.95,139.2846,111.3,84.67,128.13,87.605,116.87,114.23,112.79,113.47,26.74,105.685,87.46,91.91,15.81
2019-12-13,318.67,207.91,164.81,204.75,162.09,178.7,69.98,44.87,44.17,44.14,30.97,89.69,61.37,82.535,123.38,62.88,101.47,63.48,61.24,37.73,52.785,141.93,96.61,59.02,45.69,196.07,139.61,111.23,84.69,128.46,87.645,116.83,114.1599,112.86,113.85,26.66,105.86,87.01,90.8,15.98
2019-12-16,320.15,209.53,164.845,204.15,162.88,179.99,69.71,44.01,44.47,44.2,31.02,90.6,61.36,82.12,124.0,63.15,102.34,64.2,61.045,37.99,53.15,142.1,96.9,59.08,45.06,196.0,138.46,110.8836,84.64,128.31,87.83,116.73,114.11,112.69,113.91,26.63,105.79,86.83,91.2,16.015
2019-12-17,320.25,209.71,164.7,204.02,162.86,180.12,69.4,44.31,44.32,44.44,31.04,90.49,61.71,81.86,124.42,63.04,102.25,64.772,61.06,38.0,53.21,142.09,97.0,59.3,45.19,196.3425,138.34,110.8247,84.66,128.3481,88.05,116.7,114.1398,112.7,114.3562,26.66,105.7825,86.8178,91.32,16.07
2019-12-18,320.25,210.13,165.28,204.35,162.9226,180.2842,69.205,44.51,44.2,44.65,31.04,90.42,61.775,81.62,124.71,63.22,102.2,64.72,60.85,38.07,53.571,142.2,96.76,59.38,45.73,193.965,137.45,110.61,84.65,128.11,88.25,116.72,114.14,112.555,114.54,26.715,105.56,86.78,90.52,16.1
2019-12-19,320.98,210.93,165.73,204.99,163.35,180.9731,69.15,44.53,44.18,44.68,30.89,90.73,61.5699,81.56,124.87,63.28,102.51,64.74,61.01,38.39,53.88,142.24,96.5395,59.05,45.975,194.42,136.86,110.42,84.55,127.84,87.925,116.79,113.94,112.36,113.93,26.73,105.51,87.03,91.12,16.15
2019-12-20,321.97,212.5186,166.41,206.48,164.3399,181.952,69.32,44.6672,44.31,44.76,30.88,91.06,61.425,81.63,124.83,63.36,102.925,64.94,60.965,38.345,54.085,143.97,96.75,58.96,45.98,195.68,136.69,110.3,84.54,127.73,87.99,116.73,113.84,112.33,113.94,26.81,105.11,86.9,91.97,16.15
2019-12-23,321.65,212.15,166.36,206.4,164.59,182.46,69.33,44.67,43.86,44.22,30.77,91.44,62.03,82.2,124.8399,63.22,103.22,64.73,61.1,38.36,54.145,143.42,97.82,58.8,45.86,196.4197,136.9687,110.375,84.52,127.855,87.8,116.59,113.8377,112.39,114.15,26.37,105.18,86.9,92.05,15.87
2019-12-24,321.52,212.09,166.7,206.0,163.72,181.77,69.28,44.62,43.85,44.245,30.69,91.37,62.22,82.1999,124.69,62.99,103.24,64.11,61.26,38.15,53.89,142.43,98.77,58.52,45.84,196.06,137.06,110.41,84.54,127.96,87.83,116.59,113.94,112.4,114.3401,26.28,105.1323,86.9029,91.51,15.95
2019-12-26,322.95,213.81,166.98,206.37,164.23,183.14,69.54,44.91,44.02,44.55,30.85,91.94,62.44,81.98,126.06,63.09,103.23,64.25,61.39,38.31,54.19,142.98,98.79,58.62,46.09,196.4,137.22,110.53,84.56,128.1,87.99,116.63,113.97,112.49,114.435,26.255,105.3122,86.7,91.77,16.05
2019-12-27,323.8,214.56,167.12,206.78,164.68,183.82,69.85,45.2,44.25,44.75,30.91,92.29,62.23,82.23,126.73,63.27,103.1429,64.38,61.61,38.47,54.35,143.4,98.08,58.54,46.57,197.25,137.63,110.73,84.62,128.3966,88.02,116.7,114.02,112.64,114.74,26.135,106.05,86.89,92.18,16.09
2019-12-30,323.1,213.63,166.205,206.29,164.38,183.15,69.77,45.18,44.19,44.76,30.96,91.9,60.23,81.99,126.2999,63.24,102.49,64.38,61.3,38.46,54.11,142.5,96.46,58.51,46.39,195.976,136.9,110.62,84.66,128.5,88.017,116.69,114.035,112.645,114.6,26.05,106.34,87.32,92.21,16.18
2019-12-31,322.13,212.76,166.35,206.57,163.76,182.36,69.48,44.92,44.06,44.55,30.79,91.77,60.1,81.69,125.48,63.02,101.95,64.7,61.48,38.71,53.7,141.68,95.53,58.48,46.19,195.7,136.46,110.49,84.67,128.25,87.95,116.75,114.03,112.54,114.64,25.98,106.47,87.5997,92.83,16.0453
2020-01-02,324.89,216.16,166.75,207.05,164.98,184.79,70.16,45.78,44.44,45.53,31.08,93.39,60.67,83.01,126.91,63.1,102.2899,64.75,61.94,38.85,54.26,144.94,96.03,58.47,46.54,198.8388,137.53,110.95,84.71,128.575,88.32,117.19,114.09,112.8,114.77,26.08,106.16,87.804,93.2399,16.01
2020-01-03,323.64,215.47,165.41,205.52,164.47,184.4389,69.7,45.26,44.16,45.03,30.88,92.98,61.31,82.95,126.2,62.65,101.82,64.17,60.44,38.585,54.2,143.4306,94.18,58.01,45.495,195.87,139.16,111.49,84.76,128.71,88.28,117.83,114.48,113.05,114.505,26.12,105.96,88.08,92.46,16.25
2020-01-06,323.73,215.59,165.54,205.11,164.52,184.78,69.57,44.87,44.07,44.65,30.75,92.66,61.18,82.89,126.21,62.59,101.9,64.19,59.83,38.66,54.67,141.13,94.21,57.44,45.55,194.93,139.71,111.67,84.74,128.86,88.18,117.84,114.55,113.13,114.36,26.05,106.1,87.93,92.71,16.3
2020-01-07,323.54,216.14,165.335,205.0,164.455,185.23,69.54,44.9,44.07,44.68,30.71,92.975,60.77,83.02,126.27,62.38,101.76,63.94,59.8,38.4,54.91,143.65,94.73,57.21,45.68,196.02,138.47,111.43,84.73,128.18,88.16,117.26,114.62,112.92,114.56,26.14,105.75,87.69,92.18,16.22
2020-01-08,325.78,218.14,166.025,205.6,165.545,186.85,69.74,45.3,44.18,45.025,30.9,93.92,60.72,83.36,127.05,62.52,102.785,64.16,59.84,38.34,55.365,144.11,95.99,57.59,45.78,198.23,138.31,111.415,84.74,128.32,88.23,117.18,114.76,112.94,114.73,26.21,105.46,87.46,91.81,16.175
2020-01-09,326.73,219.41,166.45,205.81,165.9835,187.9258,69.75,45.48,44.2,45.16,30.98,94.63,60.205,83.43,127.49,62.71,103.05,64.3,59.925,38.36,55.555,145.21,96.72,57.75,45.5,198.28,137.435,111.04,84.7,128.39,88.37,116.92,114.75,112.79,114.67,26.2799,105.29,86.81,91.87,15.89
2020-01-10,327.46,219.87,165.69,205.59,166.3,188.5,69.78,45.77,44.24,45.43,30.95,95.105,60.17,83.51,127.19,62.85,103.33,64.625,60.11,38.651,55.59,145.02,96.8,57.52,45.21,198.45,138.47,111.315,84.72,128.845,88.41,117.27,114.7605,112.99,114.78,26.265,105.4005,86.79,92.385,15.895
2020-01-13,327.96,220.98,166.04,206.49,166.625,189.35,69.85,46.32,44.32,45.92,30.93,95.64,60.015,83.52,126.94,63.08,102.99,64.98,60.37,39.11,55.71,145.055,94.56,57.24,45.39,198.54,138.09,111.14,84.7,128.55,88.45,117.27,114.78,112.94,114.745,26.26,105.58,86.5,93.4,15.81
2020-01-14,328.62,221.21,167.59,207.64,167.1216,189.4791,70.0,46.07,44.39,45.68,31.08,95.74,59.91,83.98,127.105,63.12,103.08,65.0,60.47,39.07,55.785,146.27,95.89,57.69,45.8,201.47,138.82,111.355,84.7292,128.565,88.485,117.43,114.86,113.02,114.75,26.28,105.49,86.43,93.35,15.84
2020-01-15,329.02,221.2,167.95,208.11,167.4,189.682,69.99,45.92,44.39,45.59,30.79,95.65,59.76,83.92,126.85,63.67,104.22,65.995,60.7881,39.31,55.92,144.92,97.27,57.05,45.53,202.16,139.76,111.62,84.74,128.87,88.53,117.6,115.0,113.19,115.16,26.215,105.77,86.47,94.08,15.78
2020-01-16,330.92,222.32,169.865,209.63,168.37,190.97,70.2,46.04,44.55,45.66,30.94,96.49,59.95,84.44,127.56,63.76,104.555,66.37,60.97,39.54,56.24,145.46,97.53,57.48,46.13,203.15,139.53,111.51,84.74,129.1133,88.53,117.45,115.1,113.21,115.35,26.24,105.67,86.33,94.63,15.77
2020-01-17,332.18,223.56,170.5586,210.26,169.01,191.99,70.42,46.26,44.67,45.91,31.1,97.21,59.69,84.805,128.17,63.96,104.65,66.85,61.15,39.73,56.695,146.1,97.64,57.95,46.13,203.89,138.14,111.3,84.77,129.09,88.51,117.19,115.05,113.096,115.3,26.32,105.19,86.3,95.03,15.77
2020-01-21,332.18,223.84,168.9905,208.7,168.85,192.51,70.135,45.35,44.48,45.02,31.02,97.64,58.8,84.27,127.79,64.07,104.84,67.4,60.83,40.02,56.726,146.83,96.32,57.41,45.77,201.78,139.65,111.78,84.8,129.67,88.43,117.54,115.13,113.41,115.16,26.31,105.274,86.51,95.69,15.73
